question,answer,context
What is homotypic division? What is its main function?,The division which maintain the number of chromosomes produced at the end of reduction division is called homotypic or equational division. Meiosis II stage is known as homotypic division.  ,"10.4 MEIOSIS The production of offspring by sexual reproduction includes the fusion of two gametes, each with a complete haploid set of chromosomes. Gametes are formed from specialised diploid cells. This specialised kind of cell division that reduces the chromosome number by half results in the production of haploid daughter cells. This kind of division is called meiosis. Meiosis ensures the production of haploid phase in the life cycle of sexually reproducing organisms whereas fertilisation restores the diploid phase. We come across meiosis during gametogenesis in plants and animals. This leads to the formation of haploid gametes. The key features of meiosis are as follows: l l l
 l
 Meiosis involves two sequential cycles of nuclear and cell division called meiosis I and meiosis II but only a single cycle of DNA replication. Meiosis I is initiated after the parental chromosomes have replicated to produce identical sister chromatids at the S phase. Meiosis involves pairing of homologous chromosomes and recombination between non-sister chromatids of homologous chromosomes. Four haploid cells are formed at the end of meiosis II. Meiotic events can be grouped under the following phases: Meiosis I
 The stages through which a cell passes from one division to the next is called the cell cycle. Cell cycle is divided into two phases called (i) Interphase – a period of preparation for cell division, and (ii) Mitosis (M phase) – the actual period of cell division. Interphase is further subdivided into G 1, S and G2. G 1 phase is the period when the cell grows and carries out normal metabolism. Most of the organelle duplication also occurs during this phase. S phase marks the phase of DNA replication and chromosome duplication. G2 phase is the period of cytoplasmic growth. Mitosis is also divided into four stages namely prophase, metaphase, anaphase and telophase. Chromosome condensation occurs during prophase. Simultaneously, the centrioles move to the opposite poles. The nuclear envelope and the nucleolus disappear and the spindle fibres start appearing. Metaphase is marked by the alignment of chromosomes at the equatorial plate. During anaphase the centromeres divide and the chromatids start moving towards the two opposite poles. Once the chromatids reach the two poles, the chromosomal elongation starts, nucleolus and the nuclear membrane reappear. This stage is called the telophase. Nuclear division is then followed by the cytoplasmic division and is called cytokinesis. Mitosis thus, is the equational division in which the chromosome number of the parent is conserved in the daughter cell. In contrast to mitosis, meiosis occurs in the diploid cells, which are destined to form gametes. It is called the reduction division since it reduces the chromosome number by half while making the gametes. In sexual reproduction when the two gametes fuse the chromosome number is restored to the value in the parent. Meiosis is divided into two phases – meiosis I and meiosis II. In the first meiotic division the homologous chromosomes pair to form bivalents, and undergo crossing over. Meiosis I has a long prophase, which is divided further into five phases. These are leptotene, zygotene, pachytene, diplotene and diakinesis. During metaphase I the bivalents arrange on the equatorial plate. This is followed by anaphase I in which homologous chromosomes move to the opposite poles with both their chromatids. Each pole receives half the chromosome number of the parent cell. In telophase I, the nuclear membrane and nucleolus reappear. Meiosis II is similar to mitosis. During anaphase II the sister chromatids separate. Thus at the end of meiosis four haploid cells are formed.
 "
Pawan was biten by an ant on finger and after few minutes the finger swells up. How does it occur? Which cells are responsible for it?,Mast cell release heparin which swells the fingers.,"Mast cell
 "
"Cardiac muscle tissues have both character of skeletal and smooth muscles, how? Explain.","Cardiac muscle is a type of involuntary muscle found in heart. Cardiac muscle exhibits striations which is characteristics of striated muscles, while it does not work with the will of animal so it is involuntary characters like smooth muscles.","BIOLOGY As the name suggests, Cardiac muscles are the muscles of heart. Many cardiac muscle cells assemble in a branching pattern to form a cardiac muscle. Based on appearance, cardiac muscles are striated. They are involuntary in nature as the nervous system does not control their activities directly. Let us examine a skeletal muscle in detail to understand the structure and mechanism of contraction. Each organised skeletal muscle in our body is made of a number of muscle bundles or fascicles held together by a common collagenous connective tissue layer called fascia. Each muscle bundle contains a number of muscle fibres (Figure 20.1). Each
 "
Name the major classes of plasma proteins and describe their functions.,"Three major classes of plasma proteins are : (1) Serum albumin, (2) Serum globulin, (3) Fibrinogen. Functions of plasma proteins: (i) Body immunity : Globulin is associated with the immune response and act as antibodies. (ii) Prevention of blood loss : Fibrinogen which is formed in the liver is necessary for the clotting (coagulation of blood). (iii) Retention of fluid in the blood : Albumin and globulin retains water in blood plasma. Deficiency of protein leads to loss of water from blood to tissue. That's why hands and feet gets swollen (edema).  ","Fibrinogens are needed for clotting or coagulation of blood. Globulins primarly are involved in defense mechanisms of the body and the albumins help in osmotic balance. Plasma also contains small amounts of minerals like Na+, Ca++, Mg++, HCO3–, Cl–, etc. Glucose, amino acids, lipids, etc., are also present in the plasma as they are always in transit in the body. Factors for coagulation or clotting of blood are also present in the plasma in an inactive form. Plasma without the clotting factors is called serum.
 "
"If a living organism does not reproduce, in which category will you place it- living or non-living?","Paramecium shows various characteristics like growth, metabolism, and response to stimuli etc., that are specific to living organisms while a soil particle does not show any of these characteristics. Therefore, it is considered as a non-living matter. Though the soil particle shows growth, which is also a characteristic of living things, but in this the growth is only external. Hence, Paramecium is a living matter while a soil particle is a non-living matter.","unicellular or multicellular. All plants, animals, fungi and microbes exhibit metabolism. The sum total of all the chemical reactions occurring in our body is metabolism. No non-living object exhibits metabolism. Metabolic reactions can be demonstrated outside the body in cell-free systems. An isolated metabolic reaction(s) outside the body of an organism, performed in a test tube is neither living nor non-living. Hence, while metabolism is a defining feature of all living organisms without exception, isolated metabolic reactions in vitro are not living things but surely living reactions. Hence, cellular organisation of the body is the defining feature of life forms. Perhaps, the most obvious and technically complicated feature of all living organisms is this ability to sense their surroundings or environment and respond to these environmental stimuli which could be physical, chemical or biological. We sense our environment through our sense organs. Plants respond to external factors like light, water, temperature, other organisms, pollutants, etc. All organisms, from the prokaryotes to the most complex eukaryotes can sense and respond to environmental cues. Photoperiod affects reproduction in seasonal breeders, both plants and animals. All organisms handle chemicals entering their bodies. All organisms therefore, are ‘aware’ of their surroundings. Human being is the only organism who is aware of himself, i.e., has self-consciousness. Consciousness therefore, becomes the defining property of living organisms. When it comes to human beings, it is all the more difficult to define the living state. We observe patients lying in coma in hospitals virtually supported by machines which replace heart and lungs. The patient is otherwise brain-dead. The patient has no self-consciousness. Are such patients who never come back to normal life, living or non-living? In higher classes, you will come to know that all living phenomena are due to underlying interactions. Properties of tissues are not present in the constituent cells but arise as a result of interactions among the constituent cells. Similarly, properties of cellular organelles are not present in the molecular constituents of the organelle but arise as a result of interactions among the molecular components comprising the organelle. These interactions result in emergent properties at a higher level of organisation. This phenomenon is true in the hierarchy of organisational complexity at all levels. Therefore, we can say that living organisms are self-replicating, evolving and self-regulating interactive systems capable of responding to external stimuli. Biology is the story of life on earth. Biology is the story of evolution of living organisms on earth. All living organisms – present, past and future, are linked to one another by the sharing of the common genetic material, but to varying degrees.
 "
What precautions you must take while in a zoological museum?,"Yes, classification of organisms is advantageous. Some advantages of classifying organisms are as follows: (i) It helps in identifying an organism. (ii) It helps in predicting relationship between different species. (iii) It helps in finding phylogeny of the organisms. (iv) It helps in studying the fossils. (v) Because of the classification we can know characteristics of all the members of a taxon by studying characteristics of one or two organisms the same taxon.  ","When you look around, you will observe different animals with different structures and forms. As over a million species of animals have been described till now, the need for classification becomes all the more important. The classification also helps in assigning a systematic position to newly described species.
 "
Why bryophytes do not attain great heights?,Bryophytes seldom achieve great heights. The possible reasons are : (i) Absence of roots. (ii) Materials are transported from cell to cell. (iii) Absence of vascular tissues (iv) Absence of cuticle on the plant body (v) Requirement of external shcet of water for capillary conduction to all parts and transport of male gametes.,"Bryophytes are also called amphibians of the plant kingdom because these plants can live in soil but are dependent on water for sexual reproduction. They usually occur in damp, humid and shaded localities. They play an important role in plant succession on bare rocks/soil. The plant body of bryophytes is more differentiated than that of algae. It is thallus-like and prostrate or erect, and attached to the substratum by unicellular or multicellular rhizoids. They lack true roots, stem or leaves. They may possess root-like, leaf-like or stem-like structures. The main plant body of the bryophyte is haploid. It produces gametes, hence is called a gametophyte. The sex organs in bryophytes are multicellular. The male sex organ is called antheridium. They produce biflagellate antherozoids. The female sex organ called archegonium is flask-shaped and produces a single egg. The antherozoids are released into water where they come in contact with archegonium. An antherozoid fuses with the egg to produce the zygote. Zygotes do not undergo reduction division immediately. They produce a multicellular body called a sporophyte. The sporophyte is not free-living but attached to the photosynthetic gametophyte and derives nourishment from it. Some cells of the sporophyte undergo reduction division (meiosis) to produce haploid spores. These spores germinate to produce gametophyte. Bryophytes in general are of little economic importance but some mosses provide food for herbaceous mammals, birds and other animals. Species of Sphagnum, a moss, provide peat that have long been used as fuel, and as packing material for trans-shipment of living material because of their capacity to hold water. Mosses along with lichens are the first organisms to colonise rocks and hence, are of great ecological importance. They decompose rocks making the substrate suitable for the growth of higher plants. Since mosses form dense mats on the soil, they reduce the impact of falling rain and prevent soil erosion. The bryophytes are divided into liverworts and mosses.
 "
Describe the similarities in sexual reproduction of Moss and Fern.,Similarities in sexual reproduction of Moss and Fern : (i) Oogamous mode of sexual reproduction which involves fertilization of non-motile female gamete or egg by means of a motile gamete or sperm. (ii) The male sex organs consists of a jacket of sterile cells that enclose a spermatogenous tisue (sperm mother cells). Sperms ane flagellate. (iii) Female sex organs or archegonia are flask-shaped with a tubular neck and a swollen basal venter. Venter encloses a single egg or oosphere. (iv) An exteenal source of water is needed for the swimming of the sperms so as to reach the open archegonia. (v) Dependence of the embryo upon gametophytic phase. Occurrence of heteromorphic alternation of generation.,"3.2.2 Mosses The predominant stage of the life cycle of a moss is the gametophyte which consists of two stages. The first stage is the protonema stage, which develops directly from a spore. It is a creeping, green, branched and frequently filamentous stage. The second stage is the leafy stage, which develops from the secondary protonema as a lateral bud. They consist of upright, slender axes bearing spirally arranged leaves. They are attached to the soil through multicellular and branched rhizoids. This stage bears the sex organs. Vegetative reproduction in mosses is by fragmentation and budding in the secondary protonema. In sexual reproduction, the sex organs antheridia and archegonia are produced at the apex of the leafy shoots. After fertilisation, the zygote develops into a sporophyte, consisting of a foot, seta and capsule. The sporophyte in mosses is more elaborate than that in liverworts. The capsule contains spores. Spores are formed after meiosis. The mosses have an elaborate mechanism of spore dispersal. Common examples of mosses are Funaria, Polytrichum and Sphagnum (Figure 3.2).
 "
What are the reasons for dominance of vascular plants on land?,"The reasons for dominance of vascular plants on land are : (i) Presence of deep, penetrating and wide spreading roots which anchor the plant and also absorb water and mineral salts. (ii) Covering of aerial parts with water proofing material like cutin in living tissues. (iii) Occurrence of mechanical tissues to provide support to aerial parts and to allow them to rise to great heights (iv) Presence of long distance transport system in the form of vascular tissues.","• Surface Tension – water molecules are attracted to each other in the liquid phase more than to water in the gas phase. These properties give water high tensile strength, i.e., an ability to resist a pulling force, and high capillarity, i.e., the ability to rise in thin tubes. In plants capillarity is aided by the small diameter of the tracheary elements – the tracheids and vessel elements. The process of photosynthesis requires water. The system of xylem vessels from the root to the leaf vein can supply the needed water. But what force does a plant use to move water molecules into the leaf parenchyma cells where they are needed? As water evaporates through the stomata, since the thin film of water over the cells is continuous, it results in pulling of water, molecule by molecule, into the leaf from the xylem. Also, because of lower concentration of water vapour in the atmosphere as compared to the substomatal cavity and intercellular spaces, water diffuses into the surrounding air. This creates a ‘pull’ (Figure 11.9). Measurements reveal that the forces generated by transpiration can create pressures sufficient to lift a xylem sized column of water over 130 metres high.
 "
"""A seed encloses three generations one within the others"", Justify the statement.","(i) The ovule or megasporangium formed from the parent sporophyte is diploid (2n). (ii) An ovule consist of integment and nucellus. Both of them are diploid and belongs to sporophytic genetation.  (iii) The megaspores developing within the ovule is formed by melosis and is haploid (n). The megaspore develops into haploid female gametophyte which develops into an egg (n). (iv) This represents haploid (n) gametophytic generation. The egg is then fertilized by a male gamete, to form a diploid (2n) zygote.","The gymnosperms are the plants in which ovules are not enclosed by any ovary wall. After fertilisation the seeds remain exposed and therefore these plants are called naked-seeded plants. The gymnosperms produce microspores and megaspores which are produced in microsporangia and megasporangia borne on the sporophylls. The sporophylls – microsporophylls and megasporophylls – are arranged spirally on axis to form male and female cones, respectively. The pollen grain germinates and pollen tube releases the male gamete into the ovule, where it fuses with the egg cell in archegonia. Following fertilisation, the zygote develops into embryo and the ovules into seeds. In angiosperms, the male sex organs (stamen) and female sex organs (pistil) are borne in a flower. Each stamen consists of a filament and an anther. The anther produces pollen grains (male gametophyte) after meiosis. The pistil consists of an ovary enclosing one to many ovules. Within the ovule is the female gametophyte or embryo sac which contains the egg cell. The pollen tube enters the embryo-sac where two male gametes are discharged. One male gamete fuses with egg cell (syngamy) and other fuses with diploid secondary nucleus (triple fusion). This phenomenon of two fusions is called double fertilisation and is unique to angiosperms. The angiosperms are divided into two classes – the dicotyledons and the monocotyledons. During the life cycle of any sexually reproducing plant, there is alternation of generations between gamete producing haploid gametophyte and spore producing diploid sporophyte. However, different plant groups as well as individuals may show different patterns of life cycles – haplontic, diplontic or intermediate.
 "
How many types of life cycle does green algae exhibit? Explain.,"The green algae exhibits three types of life cycles: (i) Haplontic (ii) Diplontic (ii) Diplohaplontic (i) Haplontic : (a) The dominant phase is haploid, while diploid stage is present only in the form of zygote or zygospores. (b) Meiosis occur at the time of zygote germination 𝑒. 𝑔. 𝐶ℎ𝑙𝑎𝑚𝑦𝑑𝑜𝑚𝑜𝑛𝑎𝑠, 𝑈𝑙𝑜𝑡ℎ𝑟𝑖𝑥, and 𝑠𝑝𝑖𝑟𝑜𝑔𝑦𝑟𝑎. (ii) Diplontic : (a) The dominant phase in the life cycle is diploid. (b) Gametes are produced through meiosis. (c) They represent haploid phase. (d) The diploid phase is restored as a result of fusion of gametes eg 𝐶𝑎𝑢𝑙𝑒𝑟𝑝𝑎. (iii) Diplohaplontic : (a) In this life cycle, both diploid and haploid phase are well developed and multicellular. (b) They are respectively called sporophyte and gametophyte. (c) The haploid gametophyte produces haploid gametes, which fuse into diploid zygote. (d) The diploid zygote grow into a diploid sporophyte.The latter produce haploid spores or meiospores through meiosis. (e) New gametophytes are produced by the germination of meiospores. (f) Thus, this cycle exhibits alternation of generation, between haploid and diploid multicellular generations.  ","In plants, both haploid and diploid cells can divide by mitosis. This ability leads to the formation of different A plant bodies - haploid and diploid. The haploid plant Gametogenesis body produces gametes by mitosis. This plant body B represents a gametophyte. Following fertilisation the Haplontic zygote also divides by mitosis to produce a diploid sporophytic plant body. Haploid spores are produced by this plant body by meiosis. These in turn, divide by mitosis to form a haploid plant body once again. Thus, (a) Gametophyte during the life cycle of any sexually reproducing plant, (n) there is an alternation of generations between gamete producing haploid gametophyte and spore producing diploid sporophyte. However, different plant groups, as well as individuals representing them, differ in the following patterns: 1. Sporophytic generation is represented only by the one-celled zygote. There are no free-living sporophytes. Meiosis in the zygote results in the formation of haploid spores. The haploid spores divide mitotically and form the gametophyte. The dominant, photosynthetic phase in such plants is the free-living gametophyte. This kind of life cycle is termed as haplontic. Many algae such as Volvox, Spirogyra and some species of Chlamydomonas represent this pattern (Figure 3.7 a). Sporophyte 2. On the other extreme, is the type wherein the diploid (2n) Zygote sporophyte is the dominant, photosynthetic, (2n) independent phase of the plant. The gametophytic Syn A gam phase is represented by the single to few-celled y haploid gametophyte. This kind of life cycle is Meiosis termed as diplontic. An alga, Fucus sp., represents Gametogenesis Haplo-diplontic this pattern (Fig. 3.7b). In addition, all seed bearing B Spores plants i.e., gymnosperms and angiosperms, follow (n) this pattern with some variations, wherein, the gametophytic phase is few to multi-celled. (c) Gametophyte 3. Bryophytes and pteridophytes, interestingly, exhibit (n) an intermediate condition (Haplo-diplontic); both phases are multicellular. However, they differ in their Figure 3.7 Life cycle patterns : (a) Haplontic (b) Diplontic (c) Haplo-diplontic dominant phases. y
 A dominant, independent, photosynthetic, thalloid or erect phase is represented by a haploid gametophyte and it alternates with the shortlived multicelluler sporophyte totally or partially dependent on the gametophyte for its anchorage and nutrition. All bryophytes represent this pattern. The diploid sporophyte is represented by a dominant, independent, photosynthetic, vascular plant body. It alternates with multicellular, saprophytic/autotrophic, independent but short-lived haploid gametophyte. Such a pattern is known as haplo-diplontic life cycle. All pteridophytes exhibit this pattern (Figure 3.7 c). Interestingly, while most algal genera are haplontic, some of them such as Ectocarpus, Polysiphonia, kelps are haplo-diplontic. Fucus, an alga is diplontic.
 SUMMARY Plant kingdom includes algae, bryophytes, pteridophytes, gymnosperms and angiosperms. Algae are chlorophyll-bearing simple, thalloid, autotrophic and largely aquatic organisms. Depending on the type of pigment possesed and the type of stored food, algae are classfied into three classes, namely Chlorophyceae, Phaeophyceae and Rhodophyceae. Algae usually reproduce vegetatively by fragmentation, asexually by formation of different types of spores and sexually by formation of gametes which may show isogamy, anisogamy or oogamy. Bryophytes are plants which can live in soil but are dependent on water for sexual reproduction. Their plant body is more differentiated than that of algae. It is thallus-like and prostrate or erect and attached to the substratum by rhizoids. They possess root-like, leaf-like and stem-like structures. The bryophytes are divided into liverworts and mosses. The plant body of liverworts is thalloid and dorsiventral whereas mosses have upright, slender axes bearing spirally arranged leaves. The main plant body of a bryophyte is gamete-producing and is called a gametophyte. It bears the male sex organs called antheridia and female sex organs called archegonia. The male and female gametes produced fuse to form zygote which produces a multicellular body called a sporophyte. It produces haploid spores. The spores germinate to form gametophytes. In pteridophytes the main plant is a sporophyte which is differentiated into true root, stem and leaves. These organs possess well-differentiated vascular tissues. The sporophytes bear sporangia which produce spores. The spores germinate to form gametophytes which require cool, damp places to grow. The gametophytes bear male and female sex organs called antheridia and archegonia, respectively. Water is required for transfer of male gametes to archegonium where zygote is formed after fertilisation. The zygote produces a sporophyte.
 "
