question,answer,context
What is the role of culture in listening?,"Some cultures, such as India, emphasize on listening by being a silent communicator while some cultures focus on controlling attention.","Ans. Paraphrasing involves the ability of a counsellor to reflect on what the client says and feels using different words. Human communication becomes effective if the counsellor understands and is again able to relate in his words what feelings and emotions the client has described. Q. 11. What is the role of culture in listening? Ans. Some cultures, such as India, emphasize on listening by being a silent communicator while some cultures focus on controlling attention. Q. 12. Differentiate between verbal and non-verbal communication. Ans. Verbal communication involves using a language while non-verbal communication involves gestures, postures, eye-contact, clothing style and body movement. Q. 13. What do you mean by congruency in communication? Ans. Consistency between verbal and non-verbal communication is called congruency. Q. 14. What is counselling? Ans. Counselling involves a helping relationship that involves someone seeking help and someone trained to give help, in a setting that permits help to be given and received.
 "
Differentiate between verbal and non-verbal communication.,"Verbal communication involves using a language while non-verbal communication involves gestures, postures, eye-contact, clothing style and body movement.","Q. 8. Explain non-verbal communication. Ans. It is possible to communicate effectively even without using verbal language: The language that people exchange without using words is called body language Use of gesture, posture, eye contact, clothing style, body movement and facial expressions are some examples of body language. All these together form a cluster. These non-verbal acts are symbolic and communication is effective only when we use these. A person’s background and past pattern of behavior are considered important in analyzing body language. Body language can encourage and discourage the conversation. For example, crossing arms over the chest may suggest that a person likes to keep aloof. But, crossed arms accompanied by an erect posture, tightened body muscles, a set clenched jaw and a narrowing of the eyes are likely to communicate anger.
 "
What do you mean by congruency in communication?,Consistency between verbal and non-verbal communication is called congruency.,"Q. 8. Explain non-verbal communication. Ans. It is possible to communicate effectively even without using verbal language: The language that people exchange without using words is called body language Use of gesture, posture, eye contact, clothing style, body movement and facial expressions are some examples of body language. All these together form a cluster. These non-verbal acts are symbolic and communication is effective only when we use these. A person’s background and past pattern of behavior are considered important in analyzing body language. Body language can encourage and discourage the conversation. For example, crossing arms over the chest may suggest that a person likes to keep aloof. But, crossed arms accompanied by an erect posture, tightened body muscles, a set clenched jaw and a narrowing of the eyes are likely to communicate anger.
 "
What is counselling?,"Counselling involves a helping relationship that involves someone seeking help and someone trained to give help, in a setting that permits help to be given and received. ","Q. 6. Describe the process of counselling. Ans. i. ii. iii. iv. v. vi.
 Counselling involves responding to the thoughts, feelings and actions of the clients. Counselling involves a basic acceptance of the clients’ perceptions and feelings without any evaluative standards. The interaction in the process of counseling should be confidential and private. Counselling is provided by a trained psychologist. An untrained person may unintentionally cause more harm than good. Counselling is voluntary in which help is given by the counselor and the client approaches the counsellor. Counsellor and clients both transmit and receive verbal and non-verbal messages during the process.
 Counselling involves responding to the thoughts, feelings and actions of the clients. Counselling involves a basic acceptance of the clients’ perceptions and feelings without any evaluative standards. The interaction in the process of counseling should be confidential and private. Counselling is provided by a trained psychologist. An untrained person may unintentionally cause more harm than good. Counselling is voluntary in which help is given by the counselor and the client approaches the counsellor. Counsellor and clients both transmit and receive verbal and non-verbal messages during the process.
 Q. 7. What are the myths of counselling? Ans. i. ii. iii. iv. v.
 Counselling is not merely giving information. Counselling is not merely giving advice. Counseling is not selection and placement of individuals onto jobs or for courses. Counselling is not the same as ‘interviewing’ although interviewing may be involved. Counselling is not ‘influencing attitudes, beliefs and behaviour’ by persuading, admonishing, threatening or compelling.
 Counselling is not merely giving information. Counselling is not merely giving advice. Counseling is not selection and placement of individuals onto jobs or for courses. Counselling is not the same as ‘interviewing’ although interviewing may be involved. Counselling is not ‘influencing attitudes, beliefs and behaviour’ by persuading, admonishing, threatening or compelling.
 Q. 8. Describe qualities that are associated with effective counsellors. OR What are the characteristics of an effective helper? OR
 "
Explain ‘authenticity’ as a quality of an effective counsellor.,"The degree to which the counselor is aware of the perceptions of his clients as well as the perception of his own self indicates his self-awareness. Authenticity means that the counsellor’s behavioural expressions are consistent with what he values, the way he feels and relates his inner self-image.","Q. 15. Explain ‘authenticity’ as a quality of an effective counsellor. Ans. The degree to which the counselor is aware of the perceptions of his clients as well as the perception of his own self indicates his self-awareness. Authenticity means that the counsellor’s behavioural expressions are consistent with what he values, the way he feels and relates his inner self-image. Q. 16. Explain ‘positive regard for others’ in the context of counselling. Ans. ‘Positive regard’ by a counselor is accepting the feelings of the client. This is possible by using ‘I’ messages rather than ‘you’ messages, giving the client the freedom to share feelings by not interrupting or cutting in between, by avoiding labeling the person as an introvert etc. Q. 17. Describe ‘empathy’ as one of the characteristics of a good counsellor. Ans. Empathy is the ability of a counsellor to understand the feelings of another person from her/his perspective. It is like stepping into someone else’s shoes and trying to understand the pain and troubled feelings of the other person.
 "
Explain ‘positive regard for others’ in the context of counselling.,"‘Positive regard’ by a counselor is accepting the feelings of the client. This is possible by using ‘I’ messages rather than ‘you’ messages, giving the client the freedom to share feelings by not interrupting or cutting in between, by avoiding labeling the person as an introvert etc.","Ans. The therapist conveys by her/his words and behaviours that s/he is not judging the client and will continue to show the same positive feelings towards the client even if the client is rude or confides all ‘wrong’ things that s/he may have done or thought about. This is the unconditional positive regard which the therapist has for the client. The therapist has empathy for the client. i. ii. iii. iv.
 The therapist shows positive warmth and is not dependent on what the client reveals. The therapist shows a non-judgmental attitude. The client feels secure and trusts the therapist. It facilitates the process of reflection. (seeking simple clarifications from the client to enhance understanding)
 Identifying the issue – During this stage the counselor asks different questions from the client like ‘How are you feeling at the moment?’ Coping with feelings – Suppressed or bottled up emotions such as anger, grief, fear and embarrassment are accepted and expressed by the client. Identifying possible solutions – The counselor helps to generate solutions to deal and cope with the situation. Agreeing on a plan – A practical plan of action which is reasonable and achievable is identified and proceedings are made towards it. Implementing the plan – This the client does independently, with the counsellor’s support.
 "
Describe ‘empathy’ as one of the characteristics of a good counsellor.,Empathy is the ability of a counsellor to understand the feelings of another person from her/his perspective. It is like stepping into someone else’s shoes and trying to understand the pain and troubled feelings of the other person.  ,"Empathy: Empathy is the ability of a counsellor to understand the feelings of another person from her/his perspective. It is like stepping into someone else’s shoes and trying to understand the pain and troubled feelings of the other person. Paraphrasing: This involves the ability of a counsellor to reflect on what the client says and feels using different words.
 "
Define environmental psychology.,Environmental psychology deals with issues pertaining to human environmental interaction.,"Q. 1.State some of the psychological features of environmental design of Built Environment. Ans. Human beings have shown creativity in the built environment as shown in: i. ii. iii.
 The creativity of the human mind as expressed in the work of architects, town planners and civil engineers. The sense of human control as shown in building of dams to regulate the natural flow of rivers. The work of architects as shown in the distance maintained between houses in the colony, location of rooms within a home, the arrangement of work-desks in a school or seats in an office.
 Q. 2. Describe the various perspectives of dealing with the environment. Ans. The various perspectives of dealing with the environment according to Stokols are: i. ii. iii.
 Q. 2. Describe the various perspectives of dealing with the environment. Ans. The various perspectives of dealing with the environment according to Stokols are: i. ii. iii.
 Minimalistic perspective assumes that physical environment has minimal or negligible influence on human behavior, health and well-being. Instrumental perspective assumes that physical environment exists for their comfort and well-being. Spiritual perspective refers to environment as something to be respected or valued rather than exploited.
 Q. 3. How does spiritual perspective explain human-environment relationship? [CBSE (AI) 2012] Ans. Spiritual perspective refers to environment as something to be respected or valued rather than exploited. It implies that human beings will exist and will be happy only as long as the environment is kept healthy and natural. Q. 4. What are the environmental effects on human behaviour? Ans. The environmental effects on human behaviour are i.
 Q. 1. Define environmental psychology. Ans. Environmental psychology deals with issues pertaining to human environmental interaction. Q. 2. What is ecology? Ans. Ecology is the study of relationships between living beings and their environment. Q. 3. What do you understand by the term environment? Ans. The word ‘environment’ refers to all that is around us, literally everything that surrounds us including the physical, social, work and cultural environment. Q. 4. Differentiate between natural and built environment. Ans. Natural environment is part of nature untouched by human hand while environment created by human beings is called built environment. Cities, offices, bridges, roads, dams are examples of built environment. Q. 5. Explain minimalist perspective of human-environment relationship. [CBSE (AI) 2014] Ans. Minimalistic perspective assumes that physical environment has little or negligible influence on human behavior, health and well-being. Q. 6. Explain instrumental perspective of human-environment relationship. [CBSE Delhi 2014, 2015] Ans. According to Stokols, Instrumental perspective assumes that physical environment exists for the comfort and well-being of human beings. Q. 7. What is the spiritual perspective of human-environment relationship? [CBSE (AI) 2014] Ans. Spiritual perspective refers to the environment as something to be respected or valued rather than exploited.
 "
What is ecology?,Ecology is the study of relationships between living beings and their environment.,"Q. 2. Describe the various perspectives of dealing with the environment. Ans. The various perspectives of dealing with the environment according to Stokols are: i. ii. iii.
 Minimalistic perspective assumes that physical environment has minimal or negligible influence on human behavior, health and well-being. Instrumental perspective assumes that physical environment exists for their comfort and well-being. Spiritual perspective refers to environment as something to be respected or valued rather than exploited.
 Q. 3. How does spiritual perspective explain human-environment relationship? [CBSE (AI) 2012] Ans. Spiritual perspective refers to environment as something to be respected or valued rather than exploited. It implies that human beings will exist and will be happy only as long as the environment is kept healthy and natural. Q. 4. What are the environmental effects on human behaviour? Ans. The environmental effects on human behaviour are i.
 Q. 1. Define environmental psychology. Ans. Environmental psychology deals with issues pertaining to human environmental interaction. Q. 2. What is ecology? Ans. Ecology is the study of relationships between living beings and their environment. Q. 3. What do you understand by the term environment? Ans. The word ‘environment’ refers to all that is around us, literally everything that surrounds us including the physical, social, work and cultural environment. Q. 4. Differentiate between natural and built environment. Ans. Natural environment is part of nature untouched by human hand while environment created by human beings is called built environment. Cities, offices, bridges, roads, dams are examples of built environment. Q. 5. Explain minimalist perspective of human-environment relationship. [CBSE (AI) 2014] Ans. Minimalistic perspective assumes that physical environment has little or negligible influence on human behavior, health and well-being. Q. 6. Explain instrumental perspective of human-environment relationship. [CBSE Delhi 2014, 2015] Ans. According to Stokols, Instrumental perspective assumes that physical environment exists for the comfort and well-being of human beings. Q. 7. What is the spiritual perspective of human-environment relationship? [CBSE (AI) 2014] Ans. Spiritual perspective refers to the environment as something to be respected or valued rather than exploited.
 "
What do you understand by the term environment?,"The word ‘environment’ refers to all that is around us, literally everything that surrounds us including the physical, social, work and cultural environment.","Q. 1. Define environmental psychology. Ans. Environmental psychology deals with issues pertaining to human environmental interaction. Q. 2. What is ecology? Ans. Ecology is the study of relationships between living beings and their environment. Q. 3. What do you understand by the term environment? Ans. The word ‘environment’ refers to all that is around us, literally everything that surrounds us including the physical, social, work and cultural environment. Q. 4. Differentiate between natural and built environment. Ans. Natural environment is part of nature untouched by human hand while environment created by human beings is called built environment. Cities, offices, bridges, roads, dams are examples of built environment. Q. 5. Explain minimalist perspective of human-environment relationship. [CBSE (AI) 2014] Ans. Minimalistic perspective assumes that physical environment has little or negligible influence on human behavior, health and well-being. Q. 6. Explain instrumental perspective of human-environment relationship. [CBSE Delhi 2014, 2015] Ans. According to Stokols, Instrumental perspective assumes that physical environment exists for the comfort and well-being of human beings. Q. 7. What is the spiritual perspective of human-environment relationship? [CBSE (AI) 2014] Ans. Spiritual perspective refers to the environment as something to be respected or valued rather than exploited.
 "
Differentiate between natural and built environment.,"Natural environment is part of nature untouched by human hand while environment created by human beings is called built environment. Cities, offices, bridges, roads, dams are examples of built environment.","Q. 1.State some of the psychological features of environmental design of Built Environment. Ans. Human beings have shown creativity in the built environment as shown in: i. ii. iii.
 The creativity of the human mind as expressed in the work of architects, town planners and civil engineers. The sense of human control as shown in building of dams to regulate the natural flow of rivers. The work of architects as shown in the distance maintained between houses in the colony, location of rooms within a home, the arrangement of work-desks in a school or seats in an office.
 Q. 1. Define environmental psychology. Ans. Environmental psychology deals with issues pertaining to human environmental interaction. Q. 2. What is ecology? Ans. Ecology is the study of relationships between living beings and their environment. Q. 3. What do you understand by the term environment? Ans. The word ‘environment’ refers to all that is around us, literally everything that surrounds us including the physical, social, work and cultural environment. Q. 4. Differentiate between natural and built environment. Ans. Natural environment is part of nature untouched by human hand while environment created by human beings is called built environment. Cities, offices, bridges, roads, dams are examples of built environment. Q. 5. Explain minimalist perspective of human-environment relationship. [CBSE (AI) 2014] Ans. Minimalistic perspective assumes that physical environment has little or negligible influence on human behavior, health and well-being. Q. 6. Explain instrumental perspective of human-environment relationship. [CBSE Delhi 2014, 2015] Ans. According to Stokols, Instrumental perspective assumes that physical environment exists for the comfort and well-being of human beings. Q. 7. What is the spiritual perspective of human-environment relationship? [CBSE (AI) 2014] Ans. Spiritual perspective refers to the environment as something to be respected or valued rather than exploited.
 "
Explain minimalist perspective of human-environment relationship. [CBSE (AI) 2014],"Minimalistic perspective assumes that physical environment has little or negligible influence on human behavior, health and well-being.","Minimalistic perspective assumes that physical environment has minimal or negligible influence on human behavior, health and well-being. Instrumental perspective assumes that physical environment exists for their comfort and well-being. Spiritual perspective refers to environment as something to be respected or valued rather than exploited.
 Q. 3. How does spiritual perspective explain human-environment relationship? [CBSE (AI) 2012] Ans. Spiritual perspective refers to environment as something to be respected or valued rather than exploited. It implies that human beings will exist and will be happy only as long as the environment is kept healthy and natural. Q. 4. What are the environmental effects on human behaviour? Ans. The environmental effects on human behaviour are i.
 "
Explain instrumental perspective of human-environment relationship. ,"According to Stokols, Instrumental perspective assumes that physical environment exists for the comfort and well-being of human beings.","Q. 2. Describe the various perspectives of dealing with the environment. Ans. The various perspectives of dealing with the environment according to Stokols are: i. ii. iii.
 Minimalistic perspective assumes that physical environment has minimal or negligible influence on human behavior, health and well-being. Instrumental perspective assumes that physical environment exists for their comfort and well-being. Spiritual perspective refers to environment as something to be respected or valued rather than exploited.
 Minimalistic perspective assumes that physical environment has minimal or negligible influence on human behavior, health and well-being. Instrumental perspective assumes that physical environment exists for their comfort and well-being. Spiritual perspective refers to environment as something to be respected or valued rather than exploited.
 Q. 3. How does spiritual perspective explain human-environment relationship? [CBSE (AI) 2012] Ans. Spiritual perspective refers to environment as something to be respected or valued rather than exploited. It implies that human beings will exist and will be happy only as long as the environment is kept healthy and natural. Q. 4. What are the environmental effects on human behaviour? Ans. The environmental effects on human behaviour are i.
 "
What is the spiritual perspective of human-environment relationship? [CBSE (AI) 2014],Spiritual perspective refers to the environment as something to be respected or valued rather than exploited. ,"Q. 2. Describe the various perspectives of dealing with the environment. Ans. The various perspectives of dealing with the environment according to Stokols are: i. ii. iii.
 Minimalistic perspective assumes that physical environment has minimal or negligible influence on human behavior, health and well-being. Instrumental perspective assumes that physical environment exists for their comfort and well-being. Spiritual perspective refers to environment as something to be respected or valued rather than exploited.
 Minimalistic perspective assumes that physical environment has minimal or negligible influence on human behavior, health and well-being. Instrumental perspective assumes that physical environment exists for their comfort and well-being. Spiritual perspective refers to environment as something to be respected or valued rather than exploited.
 Q. 3. How does spiritual perspective explain human-environment relationship? [CBSE (AI) 2012] Ans. Spiritual perspective refers to environment as something to be respected or valued rather than exploited. It implies that human beings will exist and will be happy only as long as the environment is kept healthy and natural. Q. 4. What are the environmental effects on human behaviour? Ans. The environmental effects on human behaviour are i.
 Q. 3. How does spiritual perspective explain human-environment relationship? [CBSE (AI) 2012] Ans. Spiritual perspective refers to environment as something to be respected or valued rather than exploited. It implies that human beings will exist and will be happy only as long as the environment is kept healthy and natural. Q. 4. What are the environmental effects on human behaviour? Ans. The environmental effects on human behaviour are i.
 "
Explain the term crowding. 2016]    [CBSE (AI) ,"Crowding is the person’s reaction to the presence of a large number of persons within a particular area or apace. When this number goes beyond a certain level, it becomes an environmental stressor and causes stress to individuals in that situation. The experience of crowding causes a feeling of discomfort, loss or decrease in privacy, negative view of the space around the person and feeling of loss of control over social interaction. For example, 15 people squeezing on 4 seats in a railway compartment experience crowding but the same 15 people in a marriage party do not experience crowding.","Ans. Crowding is the person’s reaction to the presence of a large number of persons within a particular area or apace. When this number goes beyond a certain level, it becomes an environmental stressor and causes stress to individuals in that situation. The experience of crowding causes a feeling of discomfort, loss or decrease in privacy, negative view of the space around the person and feeling of loss of control over social interaction. For example, 15 people squeezing on 4 seats in a railway compartment experience crowding but the same 15 people in a marriage party do not experience crowding. Q. 9. What is density? Ans. Density is the number of persons within the available space. For example, if there are fifteen persons trying to squeeze into four seats in a railway compartment, each person is likely to experience crowding while the same fifteen persons in a large hall do no experience crowding. Q. 10. What is crowding tolerance?
 "
What is density?,"Density is the number of persons within the available space. For example, if there are fifteen persons trying to squeeze into four seats in a railway compartment, each person is likely to experience crowding while the same fifteen persons in a large hall do no experience crowding.","Ans. Crowding is the person’s reaction to the presence of a large number of persons within a particular area or apace. When this number goes beyond a certain level, it becomes an environmental stressor and causes stress to individuals in that situation. The experience of crowding causes a feeling of discomfort, loss or decrease in privacy, negative view of the space around the person and feeling of loss of control over social interaction. For example, 15 people squeezing on 4 seats in a railway compartment experience crowding but the same 15 people in a marriage party do not experience crowding. Q. 9. What is density? Ans. Density is the number of persons within the available space. For example, if there are fifteen persons trying to squeeze into four seats in a railway compartment, each person is likely to experience crowding while the same fifteen persons in a large hall do no experience crowding. Q. 10. What is crowding tolerance?
 A social unit consisting of two or more individuals. A collection of individuals who have common motives or goals. A collection of individuals who are interdependent. For example, fielders in a cricket team drop a catch – this will have a consequence for the entire team. A collection of individuals who satisfy each other’s’ needs. A gathering of individuals who interact with one another. The interactions in a group are structured by a set of roles and norms. That is, the group performs the same functions every time it meets and the group members adhere to the group norms.
 Q. 2. Differentiate between crowd and teams. Ans. A crowd is a collection of people who are present in a place or situation by chance. There is neither any structure nor any feeling of belongingness in a crowd. The behaviour of people in crowds is irrational and hence there is no interdependence among the members. For example, a large number of people collected around an accident on a road. Teams are special kind of groups who have a common goal or purpose as in a cricket team. Both individual contribution and team work matter. Although there is a leader, the members hold themselves responsible. Q. 3. Differentiate between an audience and a mob. Ans. An audience is a collection of people who have assembled for a special purpose. For example, to watch a cricket match or a movie. They are generally passive but sometimes become frenzy and become mobs. A mob has a definite purpose. There is polarization in attention and actions of persons in a common direction. Mob behaviour is characterised by homogeneity of thought and behaviour as well as impulsivity. Q. 4. Describe the elements of group structure.
 "
What is crowding tolerance?   ,"Crowding tolerance refers to the ability to mentally deal with a high density or crowded environment. For example, individuals growing up in a large family that lives in a small house develop more crowding tolerance than people who are used to only a few persons around them.","Ans. Crowding is the person’s reaction to the presence of a large number of persons within a particular area or apace. When this number goes beyond a certain level, it becomes an environmental stressor and causes stress to individuals in that situation. The experience of crowding causes a feeling of discomfort, loss or decrease in privacy, negative view of the space around the person and feeling of loss of control over social interaction. For example, 15 people squeezing on 4 seats in a railway compartment experience crowding but the same 15 people in a marriage party do not experience crowding. Q. 9. What is density? Ans. Density is the number of persons within the available space. For example, if there are fifteen persons trying to squeeze into four seats in a railway compartment, each person is likely to experience crowding while the same fifteen persons in a large hall do no experience crowding. Q. 10. What is crowding tolerance?
 [CBSE Delhi 2011]
 Ans. Crowding tolerance refers to the ability to mentally deal with a high density or crowded environment. For example, individuals growing up in a large family that lives in a small house develop more crowding tolerance than people who are used to only a few persons around them. Q. 11. What is competition tolerance? Ans. Competition tolerance is the ability is a situation in which individuals have to compete with others for even basic resources including physical space.
 Ans. Crowding tolerance refers to the ability to mentally deal with a high density or crowded environment. For example, individuals growing up in a large family that lives in a small house develop more crowding tolerance than people who are used to only a few persons around them. Q. 11. What is competition tolerance? Ans. Competition tolerance is the ability is a situation in which individuals have to compete with others for even basic resources including physical space.
 "
What is competition tolerance?,Competition tolerance is the ability is a situation in which individuals have to compete with others for even basic resources including physical space. ,"Ans. Crowding tolerance refers to the ability to mentally deal with a high density or crowded environment. For example, individuals growing up in a large family that lives in a small house develop more crowding tolerance than people who are used to only a few persons around them. Q. 11. What is competition tolerance? Ans. Competition tolerance is the ability is a situation in which individuals have to compete with others for even basic resources including physical space.
 Q. 2. Describe the individual and cultural differences among psychologists with special reference to sensitivity to diversity. Ans. Effective psychologists are sensitive to diversity because they have: i. ii. iii. iv. v. vi.
 Knowledge of self (one’s own attitudes, values, and related strengths/limitations) as one operates in the professional settings with diverse others. Knowledge about the nature and impact of individual and cultural diversity in different situations. Ability to work effectively with diverse backgrounds in assessment, treatment, and consultation. Ability to respect and appreciate different cultural norms and beliefs. Being sensitive to one’s preferences and also to one’s preference for own group. Ability to promote diversity in cultural beliefs and respecting it to promote positive life outcomes.
 "
What is personal space?  [CBSE (AI) 2011] ,"Personal space is the comfortable physical space one generally likes to maintain around oneself. Personal space can vary between people, between situations and between cultures.","Q. 12. What is personal space?
 [CBSE (AI) 2011]
 Ans. Personal space is the comfortable physical space one generally likes to maintain around oneself. Personal space can vary between people, between situations and between cultures. Q. 13. What is aggression?
 Ans. Personal space is the comfortable physical space one generally likes to maintain around oneself. Personal space can vary between people, between situations and between cultures. Q. 13. What is aggression?
 "
What is aggression?  [CBSE (AI) 2012] ,"Aggression refers to behaviour that is intended to cause harm to others. It is demonstrated through harsh words or criticism or hostile feelings against others. For example, a bully slaps a new student in school to snatch his chocolate.","Q. 10. What are the causes of aggression? Ans. The following are the causes of aggression: i. ii. iii.
 iv.
 Inborn tendency: Aggression is an inborn tendency which may be meant for selfdefense. Physiological mechanisms: A general physiological state of arousal or feeling activated might be expressed in the form of aggression. Child-rearing: Children whose parents use physical punishment may become angry and show resentment and hence more aggressive than children whose parents use other disciplinary techniques. Frustration: People in frustrated situations show more aggression than those who are not frustrated. In an experiment children are frustrated by preventing them from getting attractive toys that are visible through a screen. These children
 Learning: Individuals exhibit aggression when such behavior is rewarded. For example, hostile aggression allows aggressive person to get what she wants. Also, aggression is learned through reinforcement or by observing others. Observing an aggressive model: Observing a model especially on television may make a person aggressive. Anger-provoking action by others: A person who is made to feel angry through insults or threats, physical aggression or dishonesty is likely to show aggression than who is not made to feel angry. Availability of weapons: Aggression is more likely if weapons such as stick, pistol or knife are easily available. Personality factors: People with low self-esteem and those who feel insecure are more likely to show aggression. Cultural factors: Individuals are more aggressive in cultures where aggressive behaviour is encouraged and praised rather than discouraged or criticised.
 Q. 4. Differentiate between instrumental aggression and hostile aggression. [CBSE Delhi 2011] Ans. Instrumental aggression is an act of aggression meant to obtain a certain goal or object. For example a bully slaps a new student in school to snatch his chocolate. Hostile aggression is expression of anger causing harm but not to obtain anything from
 the victim. For example, a criminal may beat up a person in the community for mentioning his name to the police. Q. 5. State the strategies for reducing aggression and violence. [CBSE Delhi 2015; (AI) 2011, 2015] Ans. The following are the various ways of reducing aggression and violence: i. ii. iii. iv.
 Parents and teachers should not encourage or reward aggression in any form. Opportunities to observe or imitate aggressive models should be reduced drastically. Imparting social justice and equality in society may help in reducing frustration and hence frustration. A positive attitude towards peace should be inculcated.
 "
What is poverty?,"Poverty is a condition in which there is a lack of necessities of life such as food, clothing and shelter in the context of unequal distribution of wealth in society.","Ans. Aggression refers to behaviour that is intended to cause harm to others. It is demonstrated through harsh words or criticism or hostile feelings against others. For example, a bully slaps a new student in school to snatch his chocolate. Q. 14. What is poverty? Ans. Poverty is a condition in which there is a lack of necessities of life such as food, clothing and shelter in the context of unequal distribution of wealth in society. Q. 15. Differentiate between poverty and deprivation. Ans. Poverty refers to an actual shortage of resources necessary for living. Deprivation is a state of perceiving or thinking that one has got less than what one should have got. The situation of the poor is worsened if they also experience deprivation, in reality usually the poor also feel deprived. Q. 16. What is discrimination? Ans. Discrimination refers to behaviour due to prejudice, which makes a distinction between rich and the poor, favouring the rich and advantaged over the poor and the disadvantaged. Distinction is seen in matters of interaction, education and employment. Q. 17. State the frustration-aggression theory. Ans. People in frustrated situations show more aggression than those who are not frustrated. In an experiment children are frustrated by preventing them from getting attractive toys that are visible through a screen. These children are found to be more destructive than those children who are allowed to access the toys. Q. 18. What is Citizenship? Ans. A citizen is a participatory member of a political community. Citizenship is gained by meeting legal requirements of national, state or local government. A nation grants certain rights and privileges to its citizens. In return, citizens are expected to obey their country’s laws and defend it against its enemies. It thus involves active involvement in various social, political and cultural activities.
 The poor have low aspirations and low achievement motivation and high need for dependence. They explain their successes in terms of luck or fate rather than anxiety or hard work. The poor and deprived have low self-esteem, are high on anxiety and introversion, dwell on the immediate present rather than the future. They prefer smaller immediate rewards rather than larger ones. They live with a sense of hopelessness, powerlessness, feel injustice and experience a loss of identity. The poor and deprived exhibit an attitude of resentment towards the rest of the society.
 iv. v.
 Intellectual functioning and performance on cognitive tasks is low. The poor are more likely to suffer from mental illness due to constant worries about basic necessities, feelings of insecurity and inability to get medical facilities. The poor suffer from emotional and adjustment problems due to their experience of a sense of hopelessness and loss of identity as though they do not belong to society.
 "
Differentiate between poverty and deprivation.,"Poverty refers to an actual shortage of resources necessary for living. Deprivation is a state of perceiving or thinking that one has got less than what one should have got. The situation of the poor is worsened if they also experience deprivation, in reality usually the poor also feel deprived.","Ans. Aggression refers to behaviour that is intended to cause harm to others. It is demonstrated through harsh words or criticism or hostile feelings against others. For example, a bully slaps a new student in school to snatch his chocolate. Q. 14. What is poverty? Ans. Poverty is a condition in which there is a lack of necessities of life such as food, clothing and shelter in the context of unequal distribution of wealth in society. Q. 15. Differentiate between poverty and deprivation. Ans. Poverty refers to an actual shortage of resources necessary for living. Deprivation is a state of perceiving or thinking that one has got less than what one should have got. The situation of the poor is worsened if they also experience deprivation, in reality usually the poor also feel deprived. Q. 16. What is discrimination? Ans. Discrimination refers to behaviour due to prejudice, which makes a distinction between rich and the poor, favouring the rich and advantaged over the poor and the disadvantaged. Distinction is seen in matters of interaction, education and employment. Q. 17. State the frustration-aggression theory. Ans. People in frustrated situations show more aggression than those who are not frustrated. In an experiment children are frustrated by preventing them from getting attractive toys that are visible through a screen. These children are found to be more destructive than those children who are allowed to access the toys. Q. 18. What is Citizenship? Ans. A citizen is a participatory member of a political community. Citizenship is gained by meeting legal requirements of national, state or local government. A nation grants certain rights and privileges to its citizens. In return, citizens are expected to obey their country’s laws and defend it against its enemies. It thus involves active involvement in various social, political and cultural activities.
 "
What is discrimination?,"Discrimination refers to behaviour due to prejudice, which makes a distinction between rich and the poor, favouring the rich and advantaged over the poor and the disadvantaged. Distinction is seen in matters of interaction, education and employment.","Learning: Prejudices are learned through association, reward and punishment, observing others, group or cultural norms and exposure to information. Family, reference groups, personal experiences and media play a role in the learning of prejudices. Prejudiced persons show low adjusting capacity, anxiety and feelings of hostility against outgroup. A strong social identity and ingroup bias: Prejudiced individuals who have a strong social identity and have a very positive attitude towards their own group boost this attitude by holding negative attitudes towards other groups. Scapegoating: The majority group places the blame on a majority outgroup for its social, economic and political problems. Scapegoating is a group-based way of expressing frustration and it often results in negative attitudes or prejudices against the weaker group. Kernel of truth concept: People continue to hold stereotypes because they think that after all, there must be some truth or ‘kernel of truth’ in what everyone says about the other group.
 "
State the frustration-aggression theory.,People in frustrated situations show more aggression than those who are not frustrated. In an experiment children are frustrated by preventing them from getting attractive toys that are visible through a screen. These children are found to be more destructive than those children who are allowed to access the toys.,"Inborn tendency: Aggression is an inborn tendency which may be meant for selfdefense. Physiological mechanisms: A general physiological state of arousal or feeling activated might be expressed in the form of aggression. Child-rearing: Children whose parents use physical punishment may become angry and show resentment and hence more aggressive than children whose parents use other disciplinary techniques. Frustration: People in frustrated situations show more aggression than those who are not frustrated. In an experiment children are frustrated by preventing them from getting attractive toys that are visible through a screen. These children
 are found to be more destructive than those children who are allowed to access the toys. Q. 11. Explain the situational factors leading to aggression. [CBSE Delhi 2016; (AI) 2016] Some of the situational factors causing aggression are i.
 "
