question,answer,context
Name the major Peninsular rivers.,"The Mahanadi, the Godavari, the Krishna and the Kaveri.","(c) Godavari
 (b) Krishna
 (d) Mahanadi
 (d) Mahanadi
 (v) Which one amongst the following rivers flows through a rift valley? (a) Mahanadi
 On an outline map of India mark and label the following rivers: Ganga, Satluj, Damodar, Krishna, Narmada, Tapi, Mahanadi, and Brahmaputra.
 (ii)
 On an outline map of India mark and label the following lakes: Chilika, Sambhar, Wular, Pulicat, Kolleru.
 "
Which two peninsular rivers form estuaries?,Narmada and Tapi.,"(d) Tapi
 "
Which are the main west flowing rivers of Western Ghats?,"Sabarmati, Mahi, Bharatpuja and Periyar.","On an outline map of India mark and label the following lakes: Chilika, Sambhar, Wular, Pulicat, Kolleru.
 "
Which river is the largest Peninsular river?,"The Godavari, its length is about 1500 km.","the Bay of Bengal. The length of the river is about 860 km. Its drainage basin is shared by Maharashtra, Chhattisgarh, Jharkhand, and Odisha. The Krishna Basin Rising from a spring near Mahabaleshwar, the Krishna flows for about 1400 km and reaches the Bay of Bengal. The Tungabhadra, the Koyana, the Ghatprabha, the Musi and the Bhima are some of its tributaries. Its drainage basin is shared by Maharasthra, Karnataka and Andhra Pradesh. The Kaveri Basin The Kaveri rises in the Brahmagri range of the Western Ghats and it reaches the Bay of Bengal in south of Cuddalore in Tamil Nadu. The total length of the river is about 760 km. Its main tributaries are Amravati, Bhavani, Hemavati and Kabini. Its basin drains parts of Karnataka, Kerala and Tamil Nadu. • The river Kaveri makes the second biggest waterfall in India, known as Shivasamudram Falls. The hydroelectric power generated from the falls is supplied to Mysuru, Bengaluru and the Kolar Gold Field. •
 "
Which river is called ‘Dakshin Ganga’?,Godavari is called ‘Dakshin Ganga’ because of its length and the area it covers.,"In Tibet, the river carries a smaller volume of water and less silt as it is a cold and a dry area. In India, it passes through a region of high rainfall. Here the river carries a large volume of water and considerable amount of silt. The Brahmaputra has a braided channel in its entire length in Assam and forms many riverine islands. Do you remember the name of the world’s largest riverine island formed by the Brahmaputra? Every year during the rainy season, the river overflows its banks, causing widespread devastation due to floods in Assam and Bangladesh. Unlike other north Indian rivers, the Brahmaputra is marked by huge deposits of silt on its bed causing the riverbed to rise. The river also shifts its channel frequently. The Peninsular Rivers The main water divide in Peninsular India is formed by the Western Ghats, which runs from north to south close to the western coast. Most of the major rivers of the Peninsula, such as the Mahanadi, the Godavari, the Krishna and the Kaveri flow eastwards and drain into the Bay of Bengal. These rivers make deltas at their mouths. There are numerous small streams flowing west of the Western Ghats. The Narmada and the Tapi are the only long rivers, which flow west and make esturies. The drainage basins of the peninsular rivers are comparatively smaller in size. The Narmada Basin The Narmada rises in the Amarkantak hills in Madhya Pradesh. It flows towards the west in a rift valley formed due to faulting. On its way to the sea, the Narmada creates many picturesque locations. The ‘Marble rocks’, near Jabalpur, where the Narmada flows through a deep gorge, and the ‘Dhuadhar falls, where the river plunges over steep rocks, are some of the notable ones.
 • The Narmada river conservation mission has been undertaken by the government of Madhya Pradesh by a scheme named Namami Devi Narmade. You may visit their website. http://www.namamidevinarmade.mp.gov.in to learn more about it.
 All tributaries of the Narmada are very short and most of these join the main stream at right angles. The Narmada basin covers parts of Madhya Pradesh and Gujarat. The Tapi Basin The Tapi rises in the Satpura ranges, in the Betul district of Madhya Pradesh. It also flows in a rift valley parallel to the Narmada but it is much shorter in length. Its basin covers parts of Madhya Pradesh, Gujarat and Maharashtra. The coastal plains between Western Ghats and the Arabian Sea are very narrow. Hence, the coastal rivers are short. The main west flowing rivers are Sabarmati, Mahi, Bharathpuzha and Periyar. Find out the states in which these rivers drain the water. The Godavari Basin The Godavari is the largest Peninsular river. It rises from the slopes of the Western Ghats in the Nasik district of Maharashtra. Its length is about 1500 km. It drains into the Bay of Bengal. Its drainage basin is also the largest among the peninsular rivers. The basin covers parts of Maharashtra (about 50 per cent of the basin area lies in Maharashtra), Madhya Pradesh, Odisha and Andhra Pradesh. The Godavari is joined by a number of tributaries, such as the Purna, the Wardha, the Pranhita, the Manjra, the Wainganga and the Penganga. The last three tributaries are very large. Because of its length and the area it covers, it is also known as the Dakshin Ganga. The Mahanadi Basin The Mahanadi rises in the highlands of Chhattisgarh. It flows through Odisha to reach
 All tributaries of the Narmada are very short and most of these join the main stream at right angles. The Narmada basin covers parts of Madhya Pradesh and Gujarat. The Tapi Basin The Tapi rises in the Satpura ranges, in the Betul district of Madhya Pradesh. It also flows in a rift valley parallel to the Narmada but it is much shorter in length. Its basin covers parts of Madhya Pradesh, Gujarat and Maharashtra. The coastal plains between Western Ghats and the Arabian Sea are very narrow. Hence, the coastal rivers are short. The main west flowing rivers are Sabarmati, Mahi, Bharathpuzha and Periyar. Find out the states in which these rivers drain the water. The Godavari Basin The Godavari is the largest Peninsular river. It rises from the slopes of the Western Ghats in the Nasik district of Maharashtra. Its length is about 1500 km. It drains into the Bay of Bengal. Its drainage basin is also the largest among the peninsular rivers. The basin covers parts of Maharashtra (about 50 per cent of the basin area lies in Maharashtra), Madhya Pradesh, Odisha and Andhra Pradesh. The Godavari is joined by a number of tributaries, such as the Purna, the Wardha, the Pranhita, the Manjra, the Wainganga and the Penganga. The last three tributaries are very large. Because of its length and the area it covers, it is also known as the Dakshin Ganga. The Mahanadi Basin The Mahanadi rises in the highlands of Chhattisgarh. It flows through Odisha to reach
 "
What is ‘Shivasamudram’?,The river Kaveri makes the second biggest waterfall in India.,"the Bay of Bengal. The length of the river is about 860 km. Its drainage basin is shared by Maharashtra, Chhattisgarh, Jharkhand, and Odisha. The Krishna Basin Rising from a spring near Mahabaleshwar, the Krishna flows for about 1400 km and reaches the Bay of Bengal. The Tungabhadra, the Koyana, the Ghatprabha, the Musi and the Bhima are some of its tributaries. Its drainage basin is shared by Maharasthra, Karnataka and Andhra Pradesh. The Kaveri Basin The Kaveri rises in the Brahmagri range of the Western Ghats and it reaches the Bay of Bengal in south of Cuddalore in Tamil Nadu. The total length of the river is about 760 km. Its main tributaries are Amravati, Bhavani, Hemavati and Kabini. Its basin drains parts of Karnataka, Kerala and Tamil Nadu. • The river Kaveri makes the second biggest waterfall in India, known as Shivasamudram Falls. The hydroelectric power generated from the falls is supplied to Mysuru, Bengaluru and the Kolar Gold Field. •
 The name of the biggest waterfall
 "
Name some of the freshwater lakes of India. ,"The Wular lake, The Dal lake, Bhimtal, Nainital, Loktak and Barapani.  ","EXERCISE 1. Choose the right answer from the four alternatives given below. (i) In which of the following states is the Wular lake located? (a) Rajasthan (c) Punjab (b) Uttar Pradesh (d) Jammu and Kashmir
 On an outline map of India mark and label the following rivers: Ganga, Satluj, Damodar, Krishna, Narmada, Tapi, Mahanadi, and Brahmaputra.
 (ii)
 On an outline map of India mark and label the following lakes: Chilika, Sambhar, Wular, Pulicat, Kolleru.
 "
In which hemisphere India is located?,India is located in northern hemisphere.,"India is a vast country. Lying entirely in the Northern hemisphere (Figure 1.1) the main land extends between latitudes 8°4'N and 37°6'N and longitudes 68°7'E and 97°25'E. 120°
 area of the world. From Figure 1.2 it is clear that India is the seventh largest country of the world. India has a land boundary of about 15,200 km and the total length of the coastline of the mainland, including Andaman and Nicobar and Lakshadweep, is 7,516.6 km. India is bounded by the young fold mountains in the northwest, north and northeast. South of about 22° north latitude, it begins to taper, and extends towards the Indian Ocean, dividing it into two seas, the Arabian Sea on the west and the Bay of Bengal on its east. Look at Figure 1.3 and note that the latitudinal and longitudinal extent of the mainland is about 30°. Despite this fact, the east-west extent appears to be smaller than the north-south extent. From Gujarat to Arunachal Pradesh, there is a time lag of two hours. Hence, time along the Standard Meridian of India (82°30'E) passing through Mirzapur (in Uttar Pradesh) is taken as the standard time for the whole country. The latitudinal extent influences the duration of day and night, as one moves from south to north.
 • Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 INDIA AND THE WORLD The Indian landmass has a central location between the East and the West Asia. India is a southward extension of the Asian continent. The trans Indian Ocean routes, which connect the countries of Europe in the West and the countries of East Asia, provide a strategic central location to India. Note that the Deccan Peninsula protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and with Southeast and East Asia from the eastern coast. No other country has a long coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean, which justifies the naming of an Ocean after it. Since the opening of the Suez Canal in 1869, India’s distance from Europe has been reduced by 7,000 km.
 "
What is the latitudinal extent of India?,The main land extends between latitudes 8°4′N and 37°6′N.,"India is a vast country. Lying entirely in the Northern hemisphere (Figure 1.1) the main land extends between latitudes 8°4'N and 37°6'N and longitudes 68°7'E and 97°25'E. 120°
 "
What is the longitudinal extent of India?,India lies between the longitudes of 68°7′E and 97°25′E.,"India is a vast country. Lying entirely in the Northern hemisphere (Figure 1.1) the main land extends between latitudes 8°4'N and 37°6'N and longitudes 68°7'E and 97°25'E. 120°
 area of the world. From Figure 1.2 it is clear that India is the seventh largest country of the world. India has a land boundary of about 15,200 km and the total length of the coastline of the mainland, including Andaman and Nicobar and Lakshadweep, is 7,516.6 km. India is bounded by the young fold mountains in the northwest, north and northeast. South of about 22° north latitude, it begins to taper, and extends towards the Indian Ocean, dividing it into two seas, the Arabian Sea on the west and the Bay of Bengal on its east. Look at Figure 1.3 and note that the latitudinal and longitudinal extent of the mainland is about 30°. Despite this fact, the east-west extent appears to be smaller than the north-south extent. From Gujarat to Arunachal Pradesh, there is a time lag of two hours. Hence, time along the Standard Meridian of India (82°30'E) passing through Mirzapur (in Uttar Pradesh) is taken as the standard time for the whole country. The latitudinal extent influences the duration of day and night, as one moves from south to north.
 • Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 INDIA AND THE WORLD The Indian landmass has a central location between the East and the West Asia. India is a southward extension of the Asian continent. The trans Indian Ocean routes, which connect the countries of Europe in the West and the countries of East Asia, provide a strategic central location to India. Note that the Deccan Peninsula protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and with Southeast and East Asia from the eastern coast. No other country has a long coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean, which justifies the naming of an Ocean after it. Since the opening of the Suez Canal in 1869, India’s distance from Europe has been reduced by 7,000 km.
 "
Which tropic divides India into almost two equal parts?,The Tropics of Cancer (23°30′N).,"21°9' N
 Temperature (°C) Shillong Rainfall (cm)
 24°34' N
 The Tropic of Cancer (23° 30'N) divides the country into almost two equal parts. To the southeast and southwest of the mainland, lie the Andaman and Nicobar islands and the Lakshadweep islands in Bay of Bengal and Arabian Sea respectively. Find out the extent of these groups of islands from your atlas.
 "
Name the two Island groups of India.,Andaman and Nicobar Islands are located in Bay of Bengal and Lakshadweep Islands in Arabian Sea.,"Now you see the elongated chain of islands located in the Bay of Bengal extending from north to south. These are Andaman and Nicobar islands. They are bigger in size and are more numerous and scattered. The entire group of islands is divided into two broad categories – The Andaman in the north and the Nicobar in the south. It is believed that these islands are an elevated portion of submarine mountains. These island groups are of great strategic importance for the country. There is great diversity of flora and fauna in this group of islands too. These islands lie close to equator and experience equatorial climate and has thick forest cover.
 "
What is total area of Indian landmass?,Total landmass of India has an area of 3.28 million square Kms.,"The land mass of India has an area of 3.28 million square km. India’s total area accounts for about 2.4 per cent of the total geographical 0°
 "
Which countries are bigger than India in size?,"Russsia, Canada, USA, China, Brazil and Australia.","Country
 "
What is the total length of coastline of the mainland including Andaman & Nicobar & Lakshadweep Islands?,"The total length of the coastline of India is 7,516.6 Kms.","area of the world. From Figure 1.2 it is clear that India is the seventh largest country of the world. India has a land boundary of about 15,200 km and the total length of the coastline of the mainland, including Andaman and Nicobar and Lakshadweep, is 7,516.6 km. India is bounded by the young fold mountains in the northwest, north and northeast. South of about 22° north latitude, it begins to taper, and extends towards the Indian Ocean, dividing it into two seas, the Arabian Sea on the west and the Bay of Bengal on its east. Look at Figure 1.3 and note that the latitudinal and longitudinal extent of the mainland is about 30°. Despite this fact, the east-west extent appears to be smaller than the north-south extent. From Gujarat to Arunachal Pradesh, there is a time lag of two hours. Hence, time along the Standard Meridian of India (82°30'E) passing through Mirzapur (in Uttar Pradesh) is taken as the standard time for the whole country. The latitudinal extent influences the duration of day and night, as one moves from south to north.
 "
Which two seas are located around India?,The Arabian sea on the west and Bay of Bengal on the east of Peninsula.,"The Tropic of Cancer (23° 30'N) divides the country into almost two equal parts. To the southeast and southwest of the mainland, lie the Andaman and Nicobar islands and the Lakshadweep islands in Bay of Bengal and Arabian Sea respectively. Find out the extent of these groups of islands from your atlas.
 more prominent near the Indo-Pakistan boundary. If you visit Jaisalmer, you may go to see a group of barchans. The Coastal Plains The Peninsular plateau is flanked by stretch of narrow coastal strips, running along the Arabian Sea on the west and the Bay of Bengal on the east. The western coast, sandwiched between the Western Ghats and the Arabian Sea, is a narrow plain. It consists of three sections. The northern part of the coast is called the Konkan (Mumbai – Goa), the central stretch is called the Kannad Plain, while the southern stretch is referred to as the Malabar coast.
 The Indian Desert The Indian desert lies towards the western margins of the Aravali Hills. It is an undulating sandy plain covered with sand dunes. This region receives very low rainfall below 150 mm per year. It has arid climate with low vegetation cover. Streams appear during the rainy season. Soon after they disappear into the sand as they do not have enough water to reach the sea. Luni is the only large river in this region. Figure 2.8 : The Coastal Plains
 The plains along the Bay of Bengal are wide and level. In the northern part, it is referred to as the Northern Circar, while the southern part is known as the Coromandel Coast. Large rivers, such as the Mahanadi, the Godavari, the Krishna and the Kaveri have formed extensive delta on this coast. Lake Chilika is an important feature along the eastern coast. Figure 2.7 : The Indian Desert
 "
What is the time lag between Gujarat and Arunachal Pradesh?,There is a time lag of 2 hours.,"conditions is known as the Southern Oscillation or SO. The difference in pressure over Tahiti (Pacific Ocean, 18°S/149°W) and Darwin in northern Australia (Indian Ocean, 12°30’S/131°E) is computed to predict the intensity of the monsoons. If the pressure differences were negative, it would mean below average and late monsoons. A feature connected with the SO is the El Nino phenomenon in which a warm ocean current that flows past the Peruvian Coast, in place of the cold Peruvian current, every 2 to 5 years. The changes in pressure conditions are connected to the El Nino. Hence, the phenomenon is referred to as ENSO (El Nino Southern Oscillations). El Nino: This is a name given to the periodic development of a warm ocean current along the coast of Peru as a temporary replacement of the cold Peruvian current. ‘El Nino’ is a Spanish word meaning ‘the child’, and refers to the baby Christ, as this current starts flowing during Christmas. The presence of the El Nino leads to an increase in sea-surface temperatures and weakening of the trade winds in the region.
 THE ONSET OF THE MONSOON AND WITHDRAWAL The Monsoon, unlike the trades, are not steady winds but are pulsating in nature, affected by different atmospheric conditions encountered by it, on its way over the warm tropical seas. The duration of the monsoon is between 100120 days from early June to mid-September. Around the time of its arrival, the normal rainfall increases suddenly and continues constantly for several days. This is known as the ‘burst’ of the monsoon, and can be distinguished from the pre-monsoon showers. The monsoon arrives at the southern tip of the Indian peninsula generally by the first week of June. Subsequently, it proceeds into two – the Arabian Sea branch and the Bay of Bengal branch. The Arabian Sea branch reaches Mumbai about ten days later on approximately the 10th of June. This is a fairly rapid advance. The Bay of Bengal branch also advances rapidly and arrives in Assam in the first week of June. The lofty mountains causes the monsoon winds to deflect towards the west
 THE ONSET OF THE MONSOON AND WITHDRAWAL The Monsoon, unlike the trades, are not steady winds but are pulsating in nature, affected by different atmospheric conditions encountered by it, on its way over the warm tropical seas. The duration of the monsoon is between 100120 days from early June to mid-September. Around the time of its arrival, the normal rainfall increases suddenly and continues constantly for several days. This is known as the ‘burst’ of the monsoon, and can be distinguished from the pre-monsoon showers. The monsoon arrives at the southern tip of the Indian peninsula generally by the first week of June. Subsequently, it proceeds into two – the Arabian Sea branch and the Bay of Bengal branch. The Arabian Sea branch reaches Mumbai about ten days later on approximately the 10th of June. This is a fairly rapid advance. The Bay of Bengal branch also advances rapidly and arrives in Assam in the first week of June. The lofty mountains causes the monsoon winds to deflect towards the west
 "
What is the standard meridian of India?,The standard Meridian of India is 82°30′E.,"• Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 "
From where does Standard Meridian pass in India? ,The Standard Meridian of India passes through Mirzapur in Uttar Pradesh.,"• Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 "
Why 82°30′ E has been selected as the Standard Meridian of India?,82°30′E has been selected as the Standard Meridian of India since it passes almost from the centre of India.,"13°4' N
 Temperature (°C) Nagpur Rainfall (cm)
 21°9' N
 • Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 "
Do you justify Indian Ocean’s name after India?,"Yes, as no other country has a longer coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean which justifies the naming of an ocean after it.","area of the world. From Figure 1.2 it is clear that India is the seventh largest country of the world. India has a land boundary of about 15,200 km and the total length of the coastline of the mainland, including Andaman and Nicobar and Lakshadweep, is 7,516.6 km. India is bounded by the young fold mountains in the northwest, north and northeast. South of about 22° north latitude, it begins to taper, and extends towards the Indian Ocean, dividing it into two seas, the Arabian Sea on the west and the Bay of Bengal on its east. Look at Figure 1.3 and note that the latitudinal and longitudinal extent of the mainland is about 30°. Despite this fact, the east-west extent appears to be smaller than the north-south extent. From Gujarat to Arunachal Pradesh, there is a time lag of two hours. Hence, time along the Standard Meridian of India (82°30'E) passing through Mirzapur (in Uttar Pradesh) is taken as the standard time for the whole country. The latitudinal extent influences the duration of day and night, as one moves from south to north.
 • Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 INDIA AND THE WORLD The Indian landmass has a central location between the East and the West Asia. India is a southward extension of the Asian continent. The trans Indian Ocean routes, which connect the countries of Europe in the West and the countries of East Asia, provide a strategic central location to India. Note that the Deccan Peninsula protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and with Southeast and East Asia from the eastern coast. No other country has a long coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean, which justifies the naming of an Ocean after it. Since the opening of the Suez Canal in 1869, India’s distance from Europe has been reduced by 7,000 km.
 INDIA AND THE WORLD The Indian landmass has a central location between the East and the West Asia. India is a southward extension of the Asian continent. The trans Indian Ocean routes, which connect the countries of Europe in the West and the countries of East Asia, provide a strategic central location to India. Note that the Deccan Peninsula protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and with Southeast and East Asia from the eastern coast. No other country has a long coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean, which justifies the naming of an Ocean after it. Since the opening of the Suez Canal in 1869, India’s distance from Europe has been reduced by 7,000 km.
 "
How many states and union territories does India have?,India has 29 states and 7 union territories.,"INDIA’S NEIGHBOURS India occupies an important strategic position in South Asia. India has 28 states and Eight Union Territories (Figure 1.5).
 "
Which is the smallest and the largest state of India areawise?,Smallest - Goa largest - Rajasthan.,"INDIA – SIZE
 "
Name the states which do not have an international border or lie on the coast.,"Madhya Pradesh, Chhattisgarh, Haryana, Jharkhand.","Pradesh accounts for about 16 per cent of the country’s population. On the other hand, the Himalayan state of Sikkim has a population of just about 0.6 million and Lakshadweep has only 64,429 people. Almost half of India’s population lives in just five states. These are Uttar Pradesh, Maharashtra, Bihar, West Bengal and Andhra Pradesh. Rajasthan, the biggest state in terms of area, has only 5.5 per cent of the total population of India (Figure 6.2)
 India shares its land boundaries with Pakistan and Afghanistan in the northwest, China (Tibet), Nepal and Bhutan in the north and Myanmar and Bangladesh in the east. Our southern neighbours across the sea consist of the two island countries, namely
 Before 1947, there were two types of states in India — the provinces and the Princely states. Provinces were ruled directly by British officials, who were appointed by the Viceroy. Princely states were ruled by local, hereditary rulers, who acknowledged sovereignity in return for local autonomy.
 "
"Name the states of India, sharing border with Pakistan.","Gujarat, Rajasthan, Punjab and Jammu and Kashmir.","Note: Telangana became the 29th State of India in June 2014. * State of Jammu and Kashmir was bifurcated into two union territories namely Jammu and Kashmir and Ladakh on 05.08.19. POPULATION
 "
Which states of India share border with China?,"Jammu and Kashmir, Himachal Pradesh, Uttrakhand, Sikkim and Arunachal Pradesh.","Note: Telangana became the 29th State of India in June 2014. * State of Jammu and Kashmir was bifurcated into two union territories namely Jammu and Kashmir and Ladakh on 05.08.19. POPULATION
 • The number of Union Territories along the western and eastern coasts. • Area-wise which is the smallest and which is the largest state? • The states which do not have an international border or lie on the coast. • Classify the states into four groups each having common frontiers with (i) Pakistan, (ii) China, (iii) Myanmar, and (iv) Bangladesh.
 India shares its land boundaries with Pakistan and Afghanistan in the northwest, China (Tibet), Nepal and Bhutan in the north and Myanmar and Bangladesh in the east. Our southern neighbours across the sea consist of the two island countries, namely
 "
Name the states sharing border with Myanmar.,"Mizoram, Manipur, Nagaland and Arunachal Pradesh.","Figure 2.4 : Mizo Hills
 "
Which states of India share border with Bangladesh?,"West Bengal, Assam, Meghalaya, Tripura and Mizoram.","(d) West Bengal
 "
Which countries share their borders with India?,"India share its land boundaries with Pakistan and Afghanistan in the north west, China (Tibet), Nepal and Bhutan in the north, Myanmar and Bangladesh in the east.","area of the world. From Figure 1.2 it is clear that India is the seventh largest country of the world. India has a land boundary of about 15,200 km and the total length of the coastline of the mainland, including Andaman and Nicobar and Lakshadweep, is 7,516.6 km. India is bounded by the young fold mountains in the northwest, north and northeast. South of about 22° north latitude, it begins to taper, and extends towards the Indian Ocean, dividing it into two seas, the Arabian Sea on the west and the Bay of Bengal on its east. Look at Figure 1.3 and note that the latitudinal and longitudinal extent of the mainland is about 30°. Despite this fact, the east-west extent appears to be smaller than the north-south extent. From Gujarat to Arunachal Pradesh, there is a time lag of two hours. Hence, time along the Standard Meridian of India (82°30'E) passing through Mirzapur (in Uttar Pradesh) is taken as the standard time for the whole country. The latitudinal extent influences the duration of day and night, as one moves from south to north.
 • Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 INDIA AND THE WORLD The Indian landmass has a central location between the East and the West Asia. India is a southward extension of the Asian continent. The trans Indian Ocean routes, which connect the countries of Europe in the West and the countries of East Asia, provide a strategic central location to India. Note that the Deccan Peninsula protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and with Southeast and East Asia from the eastern coast. No other country has a long coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean, which justifies the naming of an Ocean after it. Since the opening of the Suez Canal in 1869, India’s distance from Europe has been reduced by 7,000 km.
 India shares its land boundaries with Pakistan and Afghanistan in the northwest, China (Tibet), Nepal and Bhutan in the north and Myanmar and Bangladesh in the east. Our southern neighbours across the sea consist of the two island countries, namely
 "
Which two Island countries are India’s neighbours? ,Sri Lanka and Maldives.,"Figure 1.5 : India and Adjacent Countries
 Sri Lanka and Maldives. Sri Lanka is separated from India by a narrow channel of sea formed by the Palk Strait and the Gulf of Mannar, while Maldives Islands are situated to the south of the Lakshadweep Islands.
 Sri Lanka and Maldives. Sri Lanka is separated from India by a narrow channel of sea formed by the Palk Strait and the Gulf of Mannar, while Maldives Islands are situated to the south of the Lakshadweep Islands.
 "
Which water bodies separates Sri Lanka from India?,Sri Lanka is separated from India by a narrow channel of sea formed by the Palk Strait and the Gulf of Mannar.,"area of the world. From Figure 1.2 it is clear that India is the seventh largest country of the world. India has a land boundary of about 15,200 km and the total length of the coastline of the mainland, including Andaman and Nicobar and Lakshadweep, is 7,516.6 km. India is bounded by the young fold mountains in the northwest, north and northeast. South of about 22° north latitude, it begins to taper, and extends towards the Indian Ocean, dividing it into two seas, the Arabian Sea on the west and the Bay of Bengal on its east. Look at Figure 1.3 and note that the latitudinal and longitudinal extent of the mainland is about 30°. Despite this fact, the east-west extent appears to be smaller than the north-south extent. From Gujarat to Arunachal Pradesh, there is a time lag of two hours. Hence, time along the Standard Meridian of India (82°30'E) passing through Mirzapur (in Uttar Pradesh) is taken as the standard time for the whole country. The latitudinal extent influences the duration of day and night, as one moves from south to north.
 • Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 INDIA AND THE WORLD The Indian landmass has a central location between the East and the West Asia. India is a southward extension of the Asian continent. The trans Indian Ocean routes, which connect the countries of Europe in the West and the countries of East Asia, provide a strategic central location to India. Note that the Deccan Peninsula protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and with Southeast and East Asia from the eastern coast. No other country has a long coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean, which justifies the naming of an Ocean after it. Since the opening of the Suez Canal in 1869, India’s distance from Europe has been reduced by 7,000 km.
 Sri Lanka and Maldives. Sri Lanka is separated from India by a narrow channel of sea formed by the Palk Strait and the Gulf of Mannar, while Maldives Islands are situated to the south of the Lakshadweep Islands.
 "
Name the Eastern coastal states of India.,"Tamil Nadu, Andhra Pradesh, Orissa (Odisha) and West Bengal.","the Bay of Bengal. The length of the river is about 860 km. Its drainage basin is shared by Maharashtra, Chhattisgarh, Jharkhand, and Odisha. The Krishna Basin Rising from a spring near Mahabaleshwar, the Krishna flows for about 1400 km and reaches the Bay of Bengal. The Tungabhadra, the Koyana, the Ghatprabha, the Musi and the Bhima are some of its tributaries. Its drainage basin is shared by Maharasthra, Karnataka and Andhra Pradesh. The Kaveri Basin The Kaveri rises in the Brahmagri range of the Western Ghats and it reaches the Bay of Bengal in south of Cuddalore in Tamil Nadu. The total length of the river is about 760 km. Its main tributaries are Amravati, Bhavani, Hemavati and Kabini. Its basin drains parts of Karnataka, Kerala and Tamil Nadu. • The river Kaveri makes the second biggest waterfall in India, known as Shivasamudram Falls. The hydroelectric power generated from the falls is supplied to Mysuru, Bengaluru and the Kolar Gold Field. •
 The name of the biggest waterfall
 in India.
 (d) West Bengal
 Odisha
 Odisha
 "
Name the Western coastal states from South to North?,"Kerala, Karnataka, Goa, Maharashtra and Gujarat.","in India.
 "
"If you intend to visit Kavarati during summer vacation, which union territory you will be going to?",Lakshadweep Islands in Arabian Sea.,"Now you see the elongated chain of islands located in the Bay of Bengal extending from north to south. These are Andaman and Nicobar islands. They are bigger in size and are more numerous and scattered. The entire group of islands is divided into two broad categories – The Andaman in the north and the Nicobar in the south. It is believed that these islands are an elevated portion of submarine mountains. These island groups are of great strategic importance for the country. There is great diversity of flora and fauna in this group of islands too. These islands lie close to equator and experience equatorial climate and has thick forest cover.
 Figure 2.9 : An Island
 Locate the Lakshadweep Islands group lying close to the Malabar coast of Kerala. This group of islands is composed of small coral isalnds. Earlier they were known as Laccadive, Minicoy and Amindive. In 1973, these were named as Lakshadweep. It covers small area of 32 sq km. Kavaratti island is the administrative headquarters of Lakshadweep. This island group has great diversity of flora and fauna. The Pitti island, which is uninhabited, has a bird sanctuary.
 Locate the Lakshadweep Islands group lying close to the Malabar coast of Kerala. This group of islands is composed of small coral isalnds. Earlier they were known as Laccadive, Minicoy and Amindive. In 1973, these were named as Lakshadweep. It covers small area of 32 sq km. Kavaratti island is the administrative headquarters of Lakshadweep. This island group has great diversity of flora and fauna. The Pitti island, which is uninhabited, has a bird sanctuary.
 Corals Coral polyps are short-lived microscopic organisms, which live in colonies. They flourish in shallow, mud-free and warm waters. They secrete calcium carbonate. The coral secretion and their skeletons from coral deposits in the form of reefs: they are mainly of three kinds: barrier reef. fringing reef and atolls. The Great Barrier Reef of Australia is a good example of the first kind of coral reefs. Atolls are circular or horse shoe-shaped coral reefs.
 India’s only active volcano is found on Barren island in Andaman and Nicobar group of Islands.
 "
