question,answer,context
Name two aerobic nitrogen-fixing bacteria.,𝐴𝑧𝑜𝑡𝑜𝑏𝑎𝑐𝑡𝑒𝑟 and 𝐵𝑒𝑖𝑗𝑒𝑟𝑛𝑖𝑐𝑘𝑖𝑎.,"AND
 "
Nam two anaerobic nitrogen -fixing bacteria.,Rhodospirillum and Bacillus.,"Bacilli
 "
Name the microbe which produces nitrogen fixing nodules on the roots of nonleguminous plants.,𝐹𝑟𝑎𝑛𝑘𝑖𝑎.,"in
 A
 A
 "
Write the name of plant on which 𝑭𝒓𝒂𝒏𝒌𝒊𝒂 produces nodules.,𝐴𝑙𝑛𝑢𝑠.,"in
 A
 A
 "
Give one difference between nitrification and denitrification. 13]  [KVS-2012- ,Conversion of ammonia into nitrites and nitrates is called nitrification whereas reduction of nitrate back into nitrogen is called denitrification.  ,"Ammonia is first oxidised to nitrite by the bacteria Nitrosomonas and/or Nitrococcus. The nitrite is further oxidised to nitrate with the help of the bacterium Nitrobacter. These steps are called nitrification (Figure 12.3). These nitrifying bacteria are chemoautotrophs. The nitrate thus formed is absorbed by plants and is transported to the leaves. In leaves, it is reduced to form ammonia that finally forms the amine group of amino acids. Nitrate present in the soil is also reduced to nitrogen by the process of denitrification. Denitrification is carried by bacteria Pseudomonas and Thiobacillus.
 12.6.2 Biological Nitrogen Fixation Very few living organisms can utilise the nitrogen in the form N2, available abundantly in the air. Only certain prokaryotic species are capable of fixing nitrogen. Reduction of nitrogen to ammonia by living organisms is
 "
Glucagon is known as hyperglycemic hormone. Why? (KVS Mumbai 2016),Glucagon is known as hyperglycemic hormone because glucagon stimulates the liver to convert stored glucagon into glucose and increases the level of blood glucose.,"uptake and utilisation. As a result, there is a rapid movement of glucose from blood to hepatocytes and adipocytes resulting in decreased blood glucose levels (hypoglycemia). Insulin also stimulates conversion of glucose to glycogen (glycogenesis) in the target cells. The glucose homeostasis in blood is thus maintained jointly by the two – insulin and glucagons. Prolonged hyperglycemia leads to a complex disorder called diabetes mellitus which is associated with loss of glucose through urine and formation of harmful compounds known as ketone bodies. Diabetic patients are successfully treated with insulin therapy.
 "
a and 𝛃 islet of Langerhans secretes two hormones to maintain the glucose balance in blood. Name them. (DDE 2017),α - cell: Glucagon β – cell: Insulin,"Insulin
 "
Which hormone regulates calcium balance in body?,Parathormone regulate calcium balance in body.,"In humans, four parathyroid glands are present on the back side of the thyroid gland, one pair each in the two lobes of the thyroid gland (Figure 22.3b). The parathyroid glands secrete a peptide hormone called parathyroid hormone (PTH). The secretion of PTH is regulated by the circulating levels of calcium ions. Parathyroid hormone (PTH) increases the Ca2+ levels in the blood. PTH acts on bones and stimulates the process of bone resorption (dissolution/ demineralisation). PTH also stimulates reabsorption of Ca2+ by the renal tubules and increases Ca2+ absorption from the digested food. It is, thus, clear that PTH is a hypercalcemic hormone, i.e., it increases the blood Ca2+ levels. Along with TCT, it plays a significant role in calcium balance in the body.
 "
What are neurohormones?,Hormones secreted by neurosecretory cells of hypothalamus are called neurohormones.,"As you know, the hypothalamus is the basal part of diencephalon, forebrain (Figure 22.1) and it regulates a wide spectrum of body functions. It contains Figure 22.1 Location of endocrine glands several groups of neurosecretory cells called nuclei which produce hormones. These hormones regulate the synthesis and secretion of pituitary hormones. However, the hormones produced by hypothalamus are of two types, the releasing hormones (which stimulate secretion of pituitary hormones) and the inhibiting hormones (which inhibit secretions of pituitary hormones). For example a hypothalamic hormone called Gonadotrophin releasing hormone (GnRH) stimulates the pituitary synthesis and release of gonadotrophins. On the other hand, somatostatin from the hypothalamus inhibits the release of growth hormone from the pituitary. These hormones originating in the hypothalamic neurons, pass through axons and are released from their nerve endings. These hormones reach the pituitary gland through a portal circulatory system and regulate the functions of the anterior pituitary. The posterior pituitary is under the direct neural regulation of the hypothalamus (Figure 22.2).
 "
Name the largest and smallest endocrine glands found in man.,Largest endocrine gland-Thyroid gland. Smallest endocrine gland-Pituitary gland.,"Testis Phallic gland Small tubules Long tubules Seminal vesicle Vas deferens Ejaculatory duct Right phallomere Ventral phallomere Anal cercus Caudal style Left phallomere
 "
What is endocrinology?,The branch of science which deals with the study of endocrine glands or hormones is called endocrinology.,"22.1 ENDOCRINE GLANDS AND HORMONES Endocrine glands lack ducts and are hence, called ductless glands. Their secretions are called hormones. The classical definition of hormone as a chemical produced by endocrine glands and released into the blood and transported to a distantly located target organ has current scientific definition as follows: Hormones are non-nutrient chemicals which act as intercellular messengers and are produced in trace amounts. The new definition covers a number of new molecules in addition to the hormones secreted by the organised endocrine glands. Invertebrates possess very simple endocrine systems with few hormones whereas a large number of chemicals act as hormones and provide coordination in the vertebrates. The human endocrine system is described here.
 "
What is the source of progesterone hormone?,Progesterone hormone is secreted by the corpus luteum of ovary.,"Females have a pair of ovaries located in the abdomen (Figure 22.1). Ovary is the primary female sex organ which produces one ovum during each menstrual cycle. In addition, ovary also produces two groups of steroid hormones called estrogen and progesterone. Ovary is composed of ovarian follicles and stromal tissues. The estrogen is synthesised and secreted mainly by the growing ovarian follicles. After ovulation, the ruptured follicle is converted to a structure called corpus luteum, which secretes mainly progesterone. Estrogens produce wide ranging actions such as stimulation of growth and activities of female secondary sex organs, development of growing
 "
What is the function of glucocorticoids?,"They regulate the metabolism of carbohydrates, fats and proteins.","Food is one of the basic requirements of all living organisms. The major components of our food are carbohydrates, proteins and fats. Vitamins and minerals are also required in small quantities. Food provides energy and organic materials for growth and repair of tissues. The water we take in, plays an important role in metabolic processes and also prevents dehydration of the body. Biomacromolecules in food cannot be utilised by our body in their original form. They have to be broken down and converted into simple substances in the digestive system. This process of conversion of complex food substances to simple absorbable forms is called digestion and is carried out by our digestive system by mechanical and biochemical methods. General organisation of the human digestive system is shown in Figure 16.1.
 "
How does hormone reach target organ?,Hormone reach target organ through blood stream.,"Hormone
 HORMONE ACTION
 Hormones produce their effects on target tissues by binding to specific proteins called hormone receptors located in the target tissues only. Hormone receptors present on the cell membrane of the target cells are called membrane-bound receptors and the receptors present inside the target cell are called intracellular receptors, mostly nuclear receptors (present in the nucleus). Binding of a hormone to its receptor leads to the formation of a hormone-receptor complex (Figure 22.5 a, b). Each receptor is specific to one hormone only and hence receptors are specific. Hormone-Receptor complex formation leads to certain biochemical changes in the target tissue. Target tissue metabolism and hence
 "
Who discovered hormone for the first time?,Bayliss and Sterling discovered hormone for the first time.,"Hormone
 "
"If the tadpoles are administered with thiourea, then what will happen?","If the tadpoles are administered with thiourea, they will change into giant tadpole. ","from the ovaries opens into the cloaca separately. A mature female can lay 2500 to 3000 ova at a time. Fertilisation is external and takes place in water. Development involves a larval stage called tadpole. Tadpole undergoes metamorphosis to form the adult. Frogs are beneficial for mankind because they eat insects and protect the crop. Frogs maintain ecological balance because these serve as an important link of food chain and food web in the ecosystem. In some countries the muscular legs of frog are used as food by man.
 "
What is precocious puberty?,Early maturation of ovaries and testis before the age of 9 and 10 years in girls and boys.,"Ovary (in female)
 Testis (in male)
 Testis (in male)
 Testis
 A pair of testis is present in the scrotal sac (outside abdomen) of male individuals (Figure 22.1). Testis performs dual functions as a primary sex organ as well as an endocrine gland. Testis is composed of seminiferous tubules and stromal or interstitial tissue. The Leydig cells or interstitial cells, which are present in the intertubular spaces produce a group of hormones called androgens mainly testosterone. Androgens regulate the development, maturation and functions of the male accessory sex organs like epididymis, vas deferens, seminal vesicles, prostate gland, urethra etc. These hormones stimulate muscular growth, growth of facial and axillary hair, aggressiveness, low pitch of voice etc. Androgens play a major stimulatory role in the process of spermatogenesis (formation of spermatozoa). Androgens act on the central neural system and influence the male sexual behaviour (libido). These hormones produce anabolic (synthetic) effects on protein and carbohydrate metabolism.
 "
Name the glands of emergency.,Adrenals are known as glands of emergency.,"Adrenal gland
 Adrenal Gland
 Our body has one pair of adrenal glands, one at the anterior part of each kidney (Figure 22.4 a). The gland is composed of two types of tissues. The centrally located tissue is called the adrenal medulla, and outside this lies the adrenal cortex (Figure 22.4 b). Underproduction of hormones by the adrenal cortex alters carbohydrate metabolism causing acute weakness and fatigue leading to a disease called Addison’s disease. Adrenal cortex Adrenal gland
 Adrenal medulla Kidney (a)
 "
Name the gland that secretes vasopressin.,It is secreted by posterior lobe of the pituitary gland.,"The Pituitary Gland
 Hypothalamic The pituitary gland is located in a bony cavity neurons called sella tursica and is attached to hypothalamus by a stalk (Figure 22.2). It is divided anatomically into an adenohypophysis and a neurohypophysis. Adenohypophysis consists of two portions, pars distalis and pars intermedia. The pars distalis region of pituitary, commonly called anterior pituitary, produces growth hormone (GH), prolactin (PRL), thyroid Portal circulation stimulating hormone (TSH), adrenocorticotrophic hormone (ACTH), luteinizing hormone (LH) and follicle Posterior stimulating hormone (FSH). Pars intermedia pituitary secretes only one hormone called melanocyte stimulating hormone (MSH). However, in Anterior humans, the pars intermedia is almost merged pituitary with pars distalis. Neurohypophysis (pars nervosa) also known as posterior pituitary, stores Figure 22.2 Diagrammatic representation of pituitary and its relationship with and releases two hormones called oxytocin and hypothalamus vasopressin, which are actually synthesised by the hypothalamus and are transported axonally to neurohypophysis. Over-secretion of GH stimulates abnormal growth of the body leading to gigantism and low secretion of GH results in stunted growth resulting in pituitary dwarfism. Excess secretion of growth hormone in adults especially in middle age can result in severe disfigurement (especially of the face) called Acromegaly, which may lead to serious complications, and premature death if unchecked. The disease is hard to diagnose in the early stages and often goes undetected for many years, until changes in external features become noticeable. Prolactin regulates the growth of the mammary glands and formation of milk in them. TSH stimulates the synthesis and secretion of thyroid hormones from the thyroid gland. ACTH stimulates the synthesis and secretion of steroid hormones called glucocorticoids from the adrenal cortex. LH and FSH stimulate gonadal activity and hence are called gonadotrophins. In males, LH stimulates the synthesis and secretion of hormones called androgens from testis. In males, FSH and androgens regulate spermatogenesis. In females, LH induces ovulation of fully mature follicles (graafian follicles) and maintains the corpus luteum, formed from the remnants of the graafian follicles
 "
Q. 16 What are the growth factors?,Some non-endocrine tissues produce hormones named as the growth factors. They are necessary for the normal growth of tissues and their repairing or the regeneration.,"The endocrine glands and hormone producing diffused tissues/cells located in different parts of our body constitute the endocrine system. Pituitary, pineal, thyroid, adrenal, pancreas, parathyroid, thymus and gonads (testis in males and ovary in females) are the organised endocrine bodies in our body (Figure 22.1). In addition to these, some other organs, e.g., gastrointestinal tract, liver, kidney, heart also produce hormones. A brief account of the structure and functions of all major endocrine glands and hypothalamus of the human body is given in the following sections.
 "
Name the hormone secreted from the outermost layer of adrenal cortex.,Mineralo-corticoids hormone is secreted from the outermost layer of adrenal cortex.,"an increased concentration of glucose in blood. In addition, they also stimulate the breakdown of lipids and proteins. The adrenal cortex can be divided into three layers, called zona reticularis (inner layer), zona fasciculata (middle layer) and zona glomerulosa (outer layer). The adrenal cortex secretes many hormones, commonly called as corticoids. The corticoids, which are involved in carbohydrate metabolism are called glucocorticoids. In our body, cortisol is the main glucocorticoid. Corticoids, which regulate the balance of water and electrolytes in our body are called mineralocorticoids. Aldosterone is the main mineralocorticoid in our body. Glucocorticoids stimulate gluconeogenesis, lipolysis and proteolysis; and inhibit cellular uptake and utilisation of amino acids. Cortisol is also involved in maintaining the cardio-vascular system as well as the kidney functions. Glucocorticoids, particularly cortisol, produces antiinflammatory reactions and suppresses the immune response. Cortisol stimulates the RBC production. Aldosterone acts mainly at the renal tubules and stimulates the reabsorption of Na+ and water and excretion of K+ and phosphate ions. Thus, aldosterone helps in the maintenance of electrolytes, body fluid volume, osmotic pressure and blood pressure. Small amounts of androgenic steroids are also secreted by the adrenal cortex which play a role in the growth of axial hair, pubic hair and facial hair during puberty.
 "
"Why do the bones of a pregnant women soften, if she does not take sufficient calcium in her food?","The increased demand of calcium by the developing foetus stimulates secretions of parathormone, which, in turn causes increased mobilisation of bone minerals into the blood and thus softening of the bones.","In humans, four parathyroid glands are present on the back side of the thyroid gland, one pair each in the two lobes of the thyroid gland (Figure 22.3b). The parathyroid glands secrete a peptide hormone called parathyroid hormone (PTH). The secretion of PTH is regulated by the circulating levels of calcium ions. Parathyroid hormone (PTH) increases the Ca2+ levels in the blood. PTH acts on bones and stimulates the process of bone resorption (dissolution/ demineralisation). PTH also stimulates reabsorption of Ca2+ by the renal tubules and increases Ca2+ absorption from the digested food. It is, thus, clear that PTH is a hypercalcemic hormone, i.e., it increases the blood Ca2+ levels. Along with TCT, it plays a significant role in calcium balance in the body.
 "
Name the blood vessel that transports hormones from the hypothalamus to the anterior pituitary.,Hypophyseal portal vein.,"Hypocotyl
 Hypocotyl
 hepatic portal system. The hepatic portal vein carries blood from intestine to the liver before it is delivered to the systemic circulation. A special coronary system of blood vessels is present in our body exclusively for the circulation of blood to and from the cardiac musculature.
 "
Name the hormone secreted by pineal body.,Melatonin is the hormone secreted by pineal body.,"The Pineal Gland
 The pineal gland is located on the dorsal side of forebrain. Pineal secretes a hormone called melatonin. Melatonin plays a very important role in the regulation of a 24-hour (diurnal) rhythm of our body. For example, it helps in maintaining the normal rhythms of sleep-wake cycle, body temperature. In addition, melatonin also influences metabolism, pigmentation, the menstrual cycle as well as our defense capability.
 The pineal gland is located on the dorsal side of forebrain. Pineal secretes a hormone called melatonin. Melatonin plays a very important role in the regulation of a 24-hour (diurnal) rhythm of our body. For example, it helps in maintaining the normal rhythms of sleep-wake cycle, body temperature. In addition, melatonin also influences metabolism, pigmentation, the menstrual cycle as well as our defense capability.
 "
What is pancreozymin? Give its function.,Pancreozymin is a hormone released from duodenal mucosa. It stimulates pancreas to secrete digestive enzymes.,"leads to the oesophagus through pharynx. Oesophagus is a short tube that opens into the stomach which in turn continues as the intestine, rectum and finally opens outside by the cloaca. Liver secretes bile that is stored in the gall bladder. Pancreas, a digestive gland produces pancreatic juice containing digestive enzymes. Food is captured by the bilobed tongue. Digestion of food takes place by the action of HCl and gastric juices secreted from the walls of the stomach. Partially digested food called chyme is passed from stomach to the first part of the small intestine, the duodenum. The duodenum receives bile from gall bladder and pancreatic juices from the pancreas through a common bile duct. Bile emulsifies fat and pancreatic juices digest carbohydrates and proteins. Final digestion takes place in the intestine. Digested food is absorbed by the numerous finger-like folds in the inner wall of intestine called villi and microvilli. The undigested solid waste moves into the rectum and passes out through cloaca. Frogs respire on land and in the water by two different methods. In water, skin acts as aquatic respiratory organ (cutaneous respiration). Dissolved oxygen in the water is exchanged through the skin by diffusion.
 "
What is ANF?,Atrial wall of human heart secretes a peptide hormone called atrial natriuretic factor which decreases blood pressure by dilation of the blood vessels.,"22.3 HORMONES OF HEART, KIDNEY AND GASTROINTESTINAL TRACT Now you know about the endocrine glands and their hormones. However, as mentioned earlier, hormones are also secreted by some tissues which are not endocrine glands. For example, the atrial wall of our heart secretes a very important peptide hormone called atrial natriuretic factor (ANF), which decreases blood pressure. When blood pressure is increased, ANF is secreted which causes dilation of the blood vessels. This reduces the blood pressure. The juxtaglomerular cells of kidney produce a peptide hormone called erythropoietin which stimulates erythropoiesis (formation of RBC). Endocrine cells present in different parts of the gastro-intestinal tract secrete four major peptide hormones, namely gastrin, secretin, cholecystokinin (CCK) and gastric inhibitory peptide (GIP). Gastrin acts on the gastric glands and stimulates the secretion of hydrochloric acid and pepsinogen. Secretin acts on the exocrine pancreas and stimulates secretion of water and bicarbonate ions. CCK acts on both pancreas and gall bladder and stimulates the secretion of pancreatic enzymes and bile juice, respectively. GIP inhibits gastric secretion and motility. Several other non-endocrine tissues secrete hormones called growth factors. These factors are essential for the normal growth of tissues and their repairing/regeneration.
 "
Name the hormones secreted from ovarian follicles.,"The ovaries consist of large number of ovarian follicles which secretes three hormones: (i) Estrogen, (ii) Progesteron, (ii) Relaxin.","Females have a pair of ovaries located in the abdomen (Figure 22.1). Ovary is the primary female sex organ which produces one ovum during each menstrual cycle. In addition, ovary also produces two groups of steroid hormones called estrogen and progesterone. Ovary is composed of ovarian follicles and stromal tissues. The estrogen is synthesised and secreted mainly by the growing ovarian follicles. After ovulation, the ruptured follicle is converted to a structure called corpus luteum, which secretes mainly progesterone. Estrogens produce wide ranging actions such as stimulation of growth and activities of female secondary sex organs, development of growing
 "
Which hormone is responsible for sex-urge?,Testosterone is responsible for the sex-urge and affinity for a female partner. ,"Male
 The body of the aschelminthes is circular in cross-section, hence, the name roundworms (Figure 4.10). They may be freeliving, aquatic and terrestrial or parasitic in plants and animals. Roundworms have organ-system level of body organisation. They are bilaterally symmetrical, triploblastic and pseudocoelomate animals. Alimentary canal is complete with a welldeveloped muscular pharynx. An excretory tube removes body wastes from the body cavity through the excretory pore. Sexes are separate (dioecious), i.e., males and females are distinct. Often females are longer than males. Fertilisation is internal and development may be direct (the young ones resemble the adult) or indirect.
 Female
 ovarian follicles, appearance of female secondary sex characters (e.g., high pitch of voice, etc.), mammary gland development. Estrogens also regulate female sexual behaviour. Progesterone supports pregnancy. Progesterone also acts on the mammary glands and stimulates the formation of alveoli (sac-like structures which store milk) and milk secretion.
 "
What are catecholamines?,Adrenaline and nor-adrenaline are collectively known as catecholamines.,"The adrenal medulla secretes two hormones called adrenaline or epinephrine and noradrenaline or norepinephrine. These are commonly called as catecholamines. Adrenaline and noradrenaline are rapidly secreted in response to stress of any kind and during emergency situations and are called emergency hormones or hormones of Fight or Flight. These hormones increase alertness, pupilary dilation, piloerection (raising of hairs), sweating etc. Both the hormones increase the heart beat, the strength of heart contraction and the rate of respiration. Catecholamines also stimulate the breakdown of glycogen resulting in
 "
Name the hormones secreted by adrenal cortex.,"The hormones secreted by adrenal cortex are : (a) Mineralocorticoids, (b) Glucocorticoids, (c) Gonadocorticoids.","an increased concentration of glucose in blood. In addition, they also stimulate the breakdown of lipids and proteins. The adrenal cortex can be divided into three layers, called zona reticularis (inner layer), zona fasciculata (middle layer) and zona glomerulosa (outer layer). The adrenal cortex secretes many hormones, commonly called as corticoids. The corticoids, which are involved in carbohydrate metabolism are called glucocorticoids. In our body, cortisol is the main glucocorticoid. Corticoids, which regulate the balance of water and electrolytes in our body are called mineralocorticoids. Aldosterone is the main mineralocorticoid in our body. Glucocorticoids stimulate gluconeogenesis, lipolysis and proteolysis; and inhibit cellular uptake and utilisation of amino acids. Cortisol is also involved in maintaining the cardio-vascular system as well as the kidney functions. Glucocorticoids, particularly cortisol, produces antiinflammatory reactions and suppresses the immune response. Cortisol stimulates the RBC production. Aldosterone acts mainly at the renal tubules and stimulates the reabsorption of Na+ and water and excretion of K+ and phosphate ions. Thus, aldosterone helps in the maintenance of electrolytes, body fluid volume, osmotic pressure and blood pressure. Small amounts of androgenic steroids are also secreted by the adrenal cortex which play a role in the growth of axial hair, pubic hair and facial hair during puberty.
 "
What is the function of cortisol?,Cortisol increases gluconeogenesis.,"an increased concentration of glucose in blood. In addition, they also stimulate the breakdown of lipids and proteins. The adrenal cortex can be divided into three layers, called zona reticularis (inner layer), zona fasciculata (middle layer) and zona glomerulosa (outer layer). The adrenal cortex secretes many hormones, commonly called as corticoids. The corticoids, which are involved in carbohydrate metabolism are called glucocorticoids. In our body, cortisol is the main glucocorticoid. Corticoids, which regulate the balance of water and electrolytes in our body are called mineralocorticoids. Aldosterone is the main mineralocorticoid in our body. Glucocorticoids stimulate gluconeogenesis, lipolysis and proteolysis; and inhibit cellular uptake and utilisation of amino acids. Cortisol is also involved in maintaining the cardio-vascular system as well as the kidney functions. Glucocorticoids, particularly cortisol, produces antiinflammatory reactions and suppresses the immune response. Cortisol stimulates the RBC production. Aldosterone acts mainly at the renal tubules and stimulates the reabsorption of Na+ and water and excretion of K+ and phosphate ions. Thus, aldosterone helps in the maintenance of electrolytes, body fluid volume, osmotic pressure and blood pressure. Small amounts of androgenic steroids are also secreted by the adrenal cortex which play a role in the growth of axial hair, pubic hair and facial hair during puberty.
 "
What is libido?,Androgens act on the central neural system and influence the male sexual behaviour and is called libido.,"A pair of testis is present in the scrotal sac (outside abdomen) of male individuals (Figure 22.1). Testis performs dual functions as a primary sex organ as well as an endocrine gland. Testis is composed of seminiferous tubules and stromal or interstitial tissue. The Leydig cells or interstitial cells, which are present in the intertubular spaces produce a group of hormones called androgens mainly testosterone. Androgens regulate the development, maturation and functions of the male accessory sex organs like epididymis, vas deferens, seminal vesicles, prostate gland, urethra etc. These hormones stimulate muscular growth, growth of facial and axillary hair, aggressiveness, low pitch of voice etc. Androgens play a major stimulatory role in the process of spermatogenesis (formation of spermatozoa). Androgens act on the central neural system and influence the male sexual behaviour (libido). These hormones produce anabolic (synthetic) effects on protein and carbohydrate metabolism.
 "
How does atrial natriuretic factor (ANF) reduce the blood pressure?,"When blood pressure is increased, ANF is secreted which causes dilation of blood vessels thereby reducing blood pressure.","22.3 HORMONES OF HEART, KIDNEY AND GASTROINTESTINAL TRACT Now you know about the endocrine glands and their hormones. However, as mentioned earlier, hormones are also secreted by some tissues which are not endocrine glands. For example, the atrial wall of our heart secretes a very important peptide hormone called atrial natriuretic factor (ANF), which decreases blood pressure. When blood pressure is increased, ANF is secreted which causes dilation of the blood vessels. This reduces the blood pressure. The juxtaglomerular cells of kidney produce a peptide hormone called erythropoietin which stimulates erythropoiesis (formation of RBC). Endocrine cells present in different parts of the gastro-intestinal tract secrete four major peptide hormones, namely gastrin, secretin, cholecystokinin (CCK) and gastric inhibitory peptide (GIP). Gastrin acts on the gastric glands and stimulates the secretion of hydrochloric acid and pepsinogen. Secretin acts on the exocrine pancreas and stimulates secretion of water and bicarbonate ions. CCK acts on both pancreas and gall bladder and stimulates the secretion of pancreatic enzymes and bile juice, respectively. GIP inhibits gastric secretion and motility. Several other non-endocrine tissues secrete hormones called growth factors. These factors are essential for the normal growth of tissues and their repairing/regeneration.
 "
Name the hormone and its source which stimulates the formation of RBCs (erythropoiesis).,The cells of juxtaglomerular complex in the kidney produce a peptide hormone erythropoietin which stimulates erythropoiesis.,"22.3 HORMONES OF HEART, KIDNEY AND GASTROINTESTINAL TRACT Now you know about the endocrine glands and their hormones. However, as mentioned earlier, hormones are also secreted by some tissues which are not endocrine glands. For example, the atrial wall of our heart secretes a very important peptide hormone called atrial natriuretic factor (ANF), which decreases blood pressure. When blood pressure is increased, ANF is secreted which causes dilation of the blood vessels. This reduces the blood pressure. The juxtaglomerular cells of kidney produce a peptide hormone called erythropoietin which stimulates erythropoiesis (formation of RBC). Endocrine cells present in different parts of the gastro-intestinal tract secrete four major peptide hormones, namely gastrin, secretin, cholecystokinin (CCK) and gastric inhibitory peptide (GIP). Gastrin acts on the gastric glands and stimulates the secretion of hydrochloric acid and pepsinogen. Secretin acts on the exocrine pancreas and stimulates secretion of water and bicarbonate ions. CCK acts on both pancreas and gall bladder and stimulates the secretion of pancreatic enzymes and bile juice, respectively. GIP inhibits gastric secretion and motility. Several other non-endocrine tissues secrete hormones called growth factors. These factors are essential for the normal growth of tissues and their repairing/regeneration.
 "
"Which endocrine gland is considered ""the throne of immunity""?",Thymus.,"Thymus
 Thymus
 The thymus gland is a lobular structure located between lungs behind sternum on the ventral side of aorta. The thymus plays a major role in the development of the immune system. This gland secretes the peptide hormones called thymosins. Thymosins play a major role in the differentiation of T-lymphocytes, which provide cell-mediated immunity. In addition, thymosins also promote production of antibodies to provide humoral immunity. Thymus is degenerated in old individuals resulting in a decreased production of thymosins. As a result, the immune responses of old persons become weak.
 "
Name the amino acid from which thyroxine is synthesized.,Tyrosine.,"Alanine
 Serine
 Serine
 "
Name the bony cavity in which pituitary gland is located.,Sella tursica.,"Hemichordata
 Chordata
 Lamina Stipule
 "
What does hormone regulates?,"Hormone regulates metabolism, growth as well as the development of our organs, endocrine organs and the cells.","Hormone
 "
What acts as second messenger in hormone,"cAMP and IP3, Ca++ etc., acts as second messenger in hormone action.","HORMONE ACTION
 Hormones produce their effects on target tissues by binding to specific proteins called hormone receptors located in the target tissues only. Hormone receptors present on the cell membrane of the target cells are called membrane-bound receptors and the receptors present inside the target cell are called intracellular receptors, mostly nuclear receptors (present in the nucleus). Binding of a hormone to its receptor leads to the formation of a hormone-receptor complex (Figure 22.5 a, b). Each receptor is specific to one hormone only and hence receptors are specific. Hormone-Receptor complex formation leads to certain biochemical changes in the target tissue. Target tissue metabolism and hence
 (b) Figure 22.5 Diagramatic representation of the mechanism of hormone action : (a) Protein hormone (b) Steroid hormone
 SUMMARY There are special chemicals which act as hormones and provide chemical coordination, integration and regulation in the human body. These hormones regulate metabolism, growth and development of our organs, the endocrine glands or certain cells. The endocrine system is composed of hypothalamus, pituitary and pineal, thyroid, adrenal, pancreas, parathyroid, thymus and gonads (testis and ovary). In addition to these, some other organs, e.g., gastrointestinal tract, kidney, heart etc., also produce hormones. The pituitary gland is divided into three major parts, which are called as pars distalis, pars intermedia and pars nervosa. Pars distalis produces six trophic hormones. Pars intermedia secretes
 "
What are extracellular receptors?,Hormone receptors present on the cell membrane of target cells are called membrane bound receptors or extracellular receptors. ,"Hormones produce their effects on target tissues by binding to specific proteins called hormone receptors located in the target tissues only. Hormone receptors present on the cell membrane of the target cells are called membrane-bound receptors and the receptors present inside the target cell are called intracellular receptors, mostly nuclear receptors (present in the nucleus). Binding of a hormone to its receptor leads to the formation of a hormone-receptor complex (Figure 22.5 a, b). Each receptor is specific to one hormone only and hence receptors are specific. Hormone-Receptor complex formation leads to certain biochemical changes in the target tissue. Target tissue metabolism and hence
 "
What is goitre?,Lack of iodine in our diet results in goitre. It is associated with hypothyroidism.,"(b) Goitre
 "
Name any two diseases of hypothyroidism.,"Cretinism, Myxoedema.","(c) Cretinism
 "
Name the hormone whose deficiency causes diabetes insipidus.,The hormone whose deficiency causes diabetes insipidus is Antidiuretic hormone (ADH) or vasopressin.,"Insulin
 Hormone
 Which hormonal deficiency is responsible for the following: (a) Diabetes mellitus
 "
What is the cause of abnormal elongation of long bones of arms and legs and of the lower jaw?,Oversecretion of growth hormone after adolescence.,"Fill in the blanks: Hormones
 "
How is acromegaly caused?,Acromegaly is usually caused by a tumour of the anterior pituitary lobe.,"Hypothalamic The pituitary gland is located in a bony cavity neurons called sella tursica and is attached to hypothalamus by a stalk (Figure 22.2). It is divided anatomically into an adenohypophysis and a neurohypophysis. Adenohypophysis consists of two portions, pars distalis and pars intermedia. The pars distalis region of pituitary, commonly called anterior pituitary, produces growth hormone (GH), prolactin (PRL), thyroid Portal circulation stimulating hormone (TSH), adrenocorticotrophic hormone (ACTH), luteinizing hormone (LH) and follicle Posterior stimulating hormone (FSH). Pars intermedia pituitary secretes only one hormone called melanocyte stimulating hormone (MSH). However, in Anterior humans, the pars intermedia is almost merged pituitary with pars distalis. Neurohypophysis (pars nervosa) also known as posterior pituitary, stores Figure 22.2 Diagrammatic representation of pituitary and its relationship with and releases two hormones called oxytocin and hypothalamus vasopressin, which are actually synthesised by the hypothalamus and are transported axonally to neurohypophysis. Over-secretion of GH stimulates abnormal growth of the body leading to gigantism and low secretion of GH results in stunted growth resulting in pituitary dwarfism. Excess secretion of growth hormone in adults especially in middle age can result in severe disfigurement (especially of the face) called Acromegaly, which may lead to serious complications, and premature death if unchecked. The disease is hard to diagnose in the early stages and often goes undetected for many years, until changes in external features become noticeable. Prolactin regulates the growth of the mammary glands and formation of milk in them. TSH stimulates the synthesis and secretion of thyroid hormones from the thyroid gland. ACTH stimulates the synthesis and secretion of steroid hormones called glucocorticoids from the adrenal cortex. LH and FSH stimulate gonadal activity and hence are called gonadotrophins. In males, LH stimulates the synthesis and secretion of hormones called androgens from testis. In males, FSH and androgens regulate spermatogenesis. In females, LH induces ovulation of fully mature follicles (graafian follicles) and maintains the corpus luteum, formed from the remnants of the graafian follicles
 "
