questions,answers
Explain the structure and the function of vasa rectae. What is vasa rectae? What is their role? ,"(i) The capillaries around the loop of Henle are called vasa rectae. (ii) The vasa recta helps to retain reabsorbed ions and urea in the interstitial fluid of the medulla. Thus, high osmotic pressure is maintained. "
What is the role of collecting duct in selective reabsorption?,(i) The cuboidal epithelial cells of collecting tubule are permeable to water but not to salt. This allows the reabsorption of large amounts of water which results in the formation of concentrated urine. (ii) It also plays a role in the maintenance of pH and ionic balance of blood by the selective secretion of H + and K+ ions.
What is ADH? What are its functions?,"Antidiuretic hormone (ADH) is one of the hormones that efficiently monitors and regulates the functioning of the kidneys. Antidiuretic hormone released from the posterior pituitary, prevents wide swings in water balance, helping to avoid dehydration or water overload. ADH facilitates reabsorption of water by the distal parts of the kidney tubules and thereby prevents diuresis."
How diabetes insipidus is different from diabetes mellitus?,"Deficiency of ADH leads to diabetes insipidus, a condition marked by the output of huge amounts of urine and intense thirst. The name itself (diabetes = overflow; insipidus tasteless) distinguishes it from diabetes mellitus (mel = honey), in which insulin deficiency causes large amounts of blood sugar to be lost in the urine."
What do you mean by artificial kidney?,Hemodialysis is an artificial process of removing toxic substances from the blood in patients of kidney failure. The hemodialysis machine is therefore also known as the artificial kidney.
Why is ADH so called?,"ADH facilitates reabsorption of water by the distal parts of the kidney tubules and thereby prevents diuresis. Also, it prevents wide swings in water balance, helping to avoid dehydration or water overload. That is why it is called Antidiuretic hormone (ADH).  "
Describe briefly the experiment conducted by T.W. Engelmann.,Engelmann split light into its spectral components by the prism and then illuminated 𝐶𝑙𝑎𝑑𝑜𝑝ℎ𝑜𝑟𝑎 (a green alga) placed in a suspension of aerobic bacteria. He found that bacteria accumulated in the region of blue and red light of the split spectrum. He thus discovered the effect of different wavelengths of light on photosynthesis and plotted the first action spectrum of photosynthesis.
Why does chlorophyll appear green in reflected light and red in transmitted light ? Explain the significance of these phenomenon in terms of photosynthesis.,"In reflected light, the chlorophyll appears red because of fluorescence. The light absorbed by chlorophyll molecules loses its energy and emits wavelengths corresponds to red colour. In transmitted light, chlorophyll appears green because it absorbs only light of wavelengths correspond to green colour."
Explain the following:    (i) There will be no life without photosynthesis. (ii) There is no oxygen evolution in bacterial photosynthesis. (iii) Chlorophyll a is an essential photosynthetic pigment.,"(i) For existence of life, food and O2 are very essential. Photosynthesis is the only process which can trap solar energy and can synthesis food for own and all other organisms. During photosynthesis, O2 is given out and CO2 is taken. So, it keeps balance of O2 and CO2 in nature. Thus, photosynthesis is essential for existence of life. (ii) In bacterial photosynthesis, the raw material of the supply of proton (H +) is H2 S. than H2 O. Thus, there is production of Sulphur and not oxygen. (iii) Chlorophyll-b and other pigments of a reaction centre or photosystem absorb solar energy and transfer it to chlorophyll-a. Ultimately it is the chlorophylI-a that initiates the photosynthesis process. "
What is difference between cyclic and non-cyclic photophosphorylation ? , (i)  (ii)  (iii)  Cyclic photophosphorylation It is a process of photophosphory- lation in which an electron expelled by the excited photo- centre is returned to it after passing through a series of electron carriers It is performed by photosystem I (PSI) only. It synthesises only ATP.  Non-cyclic photophosphorylation It is a normal process of photo phosphorylation in which the electron expelled by the excited photocentre does not return to it. It is carried out in collaboration of both photosystem I and II. Non-cyclic Photophosphorylation is not only connected with ATP synthesis but also production of NADPH. 
What is non-cyclic photophosphorylation ? Describe the process. Why is the process referred to as non-cyclic ? ,Non-cyclic photophosphorylation is the process in which electrons emitted from P680 molecule does not return to it but another electron comes from photolysis of water. It involves both PS I and PS II.
Certain plants growing in tropical region suffer from photorespiratory loss. How do they overcome it? Mention the anatomical adaptation. Mention the first stable CO2 fixation product and the enzyme responsible for it.  ,"Plants like sugarcane, maize shows C4 pathway for the CO2 fixation during the photosynthesis to oercome the problem of photorespiration which is energy consuming process. These plants have kranz anatomy. In kranz anatomy, the mesophyll is undifferentiated and its cells occur in concentric layers around vascular bundles. Vascular bundles are surrounded by large sized bundle sheath cells. The choloroplast of mesophyll cells are smaller and perform light reaction of photosynthesis and also possess PEPcase for the CO2 fixation. The first stable product of C4 pathway is oxalo-acetic acid. The enzyme responsible for the fixation of atmospheric CO2 is PEP Carboxylase (Phosphoenol Pyruvate Carboxylase)."
Represent systematically the process of ATP synthesis through chemiosmosis in chloroplast. ,
Differentiate between 𝐂𝟑 plants and 𝐂𝟒 plants.   ,S.No.  𝐂𝟑 plants  (i)  Photosynthesis occurs in in mesophyll tissues  (ii)  The carbon dioxide acceptor is RuBisCO Kranz anatomy is absent. The 1st stable compound formed is 3 C compound called 3-Phospho Glyeric acid (PGA). The optimum temper ature is 20-250 C Photorespirtory loss is high.  (iii) (iv)  (v) (vi)  𝐂𝟒 plants Photosynthesis occurs both in mesophyll and undle sheath cells The carbon dioxide acceptor is PEP carboxylase Kranz anatomy is present. The 1st stable compound is carbon oxaloacetic. Acud (OAA.) The optimum temperature is 35-440C. Photresgiration does not take place. 
What is cyclic photophosphorylation? Describe the process using a flow diagram. Why is the process referred to as cyclie? ,Cyclic photophosphorylation: It is the process ot emission of electron from P700 molecule after taking energy from sunlight. Electrons passes to a number of reducing agents and return to P700 molecule after giving energy to ADP molecule which form ATP. 
Expand the abbreviation RuBP What is its role in photosynthesis?,"Full form of RuBP is Ribulose 1, 5 biphosphate. RuBP is the first acceptor of atmospheric CO2 during dark reaction of photosynthesis. The reaction is called carboxylation. 6RuBP + 6 CO2 + 6 CH2 O → Unstable 6C compound → 3PGA RuBP is regenerated during final formation of sugar molecule."
Distinguish between: Respiration and Photorespiration.,S. No.  Respiration  (i)  It is a bio-chemical process where energy and CO2 is released during oxidation of food. Glucose is main substance of it.  (ii)  This process is intitiated in the presence of respiratory enzymen like oxidases and decarbosylases.  Photorespiration it is the reversal of photosynthetic reaction where abundant of CO2 is liberated from the photosynthetic tissues in the presence of light. Enzyme RuBP carboxylase initiates the photoripiration. Glycolate is the main substrate it. 
What is the aignificance of photolysis of water in phulophosphorylation? What happens to each product of this process? ,"(i) The photochemical phase is Hill reaction. It oceurs in presence of light. It includes excitation of chlorophyll, photolysis of water molecule, photophosphorylation and reduction of NADP to 15 NADPH2. (ii) The excited chlorophyll transfers an electron from chlorophyll in many steps. Chlorophyll loses an electron from the water molecule in E.T.S. system. Water splits into H + and O H − ions. O2 is released in it. (iii) The fomation of ATP by linking ADP and Pi is called photophosphorylation in photosynthetic ETC. ADP + Pi → ATP. It includes two sets of photochemical reactions catalysed in pigment systems PS-I and PS-II. NADP is then reduced is NADPH2."
What are the various events which are responsible for causing proton gradient across the membrane ?,"The various events that cause the proton gradient across the membrane are: (i) The splitting of water molecule takes place on the inner side of the membrane. The protone (H + ions) that are produced by the splitting of water accumulate within the lumen of thylakoids. (ii) As electrons move through the photosystems, protons are transported across the membrane. This happens because the primary acceptor of electron which is located towards the outer side of the membrane, transfers its electron carrier to a proton (H + ) carrier. (iii) The NADP reductase enzyme is located on the stroma side of the membrane. Along with electrons, protons are necessary for the reduction of NADP + to NADPH + H + ."
what led to the evolution of 𝐂𝟒 pathway of photosynthesis? Describe in detail.,"Source of 𝐎𝟐 In Photosynthesis is water:  (i) It was previouly assumed that the source of oxygen in photosyntheshn was CO2 and not H2 O molecules. (ii) According to recent studies, oxygen is evolved from water and not from CO2 . (iii) It was proved by the use of radioactive elements For example, the water containing heavy oxygen (H2 O18 ) was supplied to the leaves in place of natural osygen, (H2 O16 ). (iv) On observation it was found that oxygen evolved in photosynthesis was heavy oxygen 18 O2 and not the natural osygen. (v) Now, the bheavy isotope of carbon dioxide ( C14 O2 ) was supplied to the plant. (vi) Thus it showed that in photosynthesis, oxygen is evolved from water molecules and not from carbon dicnide."
Q. 16 Why are 𝐂𝟒 plants preferred in the tropical region ?   ,"𝐂𝟒 plants preferred in tropical region because: (i) They consume 30 ATPs (12 ATPs more than C3 plants) to produce one molecule of glucose favoured im tropical region. (ii) In these plants.photorespiration is the mechanism not to lose the photosynthetic carbon. (iii) In the process of photorespiration, RuBP is catabolised to a 3-carbon atom compound instead of combining with CO2 . (iv) More than 50% CO2 fixed by photosynthesis is lost in photorespiration. (v) Photorespiration acts to undo the work of photosynthesis as no energy rich compound is produced during this process. (vi) Thus C4 plants are better photosynthesizers than C3 plants and C4 pathway is of adaptive advantage in tropical region and thus these plants are preferred."
How does carboxylation take place in a sugarcane plant ?,"Sugarcane is a monocotyledonous plant. It has developed an additional C4 cycle. Carboxylation in sugarcane: (i) Three molecules of RuBP (Ribulose 1-5 biphosphate) reacts with three molecules of carbon dioxide to produce short lived si-carbon intermediates. This process is called carboxylation and involves the enzyme RuBP carboxylase (or RubisCo) (ii) The bcarbon intermediate are immediately broken down into 6 molecules of 3 phosphoglyceric and (3PGA), a 3 carbon compound. RuBisCO is a large protein molecule. (iii) It comprises 16% of the chloroplast protein and is the most important protein on earth.  For every three molecules of CO2 that entar the cycle, the net output is one molecule d glyceraldehyde phosphate, a three-carbon sugar. To fix the three CO2 molecules, the cycle spends nine molecules of ATP and six molecules of NADPH."
Distinguish between : Carboxylation and Oxygenation.,"S. No.  Carboxylation  Oxygenation  (i)  It is the first step of Calvin cycle (C3 in biosynthetic phase). Ribulose 1, 5 bisphosphate is acceptor molecule in it. Ribulose 1, 5 biphosphate combines with a molecule of CO2 in presence of light regulated enzyme RuBP carboxylase Fixation of CO2 is called carboxylation.  The oxygenation of RuBP in presence of O2 : is the first reaction of photorespiration. The initial acceptor molecule is RuBP. The photorespiration is initiated in the chloroplasts in light only.  (ii) (iii)  (iv)  The activity of RuBP to catalyse the combination of O2 with RuBP is oxygenation. "
When and why does photorespiration take place in plants ? How does this process result in a loss to the plant ?,Photorespiration : (i) It is a threat to plants although it occurs in angiosperms because it has some disadvantages. (ii) No energy rich compound is produced in this process. (iii) Half of the photosynthetically fixed CO2 may be lost by photorespiration. (iv) Moreover it is a ks to the net productivity of green and C3 plants.  (v) To evercome the photcrespinatory loses in angloxperms like sugareane.they have developed an additiomal cycle called as C4 pathway or Hatch Sluck pathway. (vi) C4 pathway requires 30 ATP molecules (more energy).
who proposed the hypothesis that all photosynthetic organisms require a source of hydregrn and in plants this source wan water and the oxygen is evolved by splitting of water ? What observation led to propose this hypothesis?,"Van Niel in 1931 proposed the hypothesis that all photosynthetic organisms require a source of hydrogen and in plants this source is water and the oxygen is evolved by the splitting of water. (i) Van Niel observed that green sulphur photosynthetic bacteria fixed carbon dioxide in presence of hydrogen sulphide. (ii) Okygen was not evolved instead globules of sulphur was formed. (iii) From this observation he concluded that during bacterial photosynthesis CO2 does not split, instead hydrogen sulphide splits and acts as a hydrogen donor to CO2 to form carbohydrates and molecular sulphur is released as one of the products. 𝑃𝐸𝑃 𝑐𝑎𝑠𝑒  6CO2 + 12H2 S →  C6 H12 O6 + 6H2 O + 12S  This observation on photosynthetic bacteria led Van Niel to propose above given hypothesis."
Mention the initial fixation in C4 pathway.,(i) Initial fixation of CO2 occurs in mesophyll cells. (ii) The primary acceptor of CO2 is phosphoenol pyruvate or PEP. It combines with CO2 in the presence of PEP carboxylase to form oxaloacetic acid or oxaloacetate. PEP + CO2 + H2 O → Oxalo-acetic acid + H3 PO4 (iii) Oraloacetic acid is reduced to malic acid or transaminated to form aspartic acid. 
Differentiate between Photosystem-I and Photosystem-II.,"S. No.  Photosystem-I  (i)  The system te lorated in the non-appressed part of grana  Photoystem-II Photoystem II is present in the appresaed part present of grana thylakoids  (ii) (iii)  thylakoids as well as stroma thylakoid"" Its photocentre is P700. It is not connected with photolysin of water.  Its photocentre is P680. Photoystem-II is connected with photolytic osidation of waler. "
What is the law of limiting factor? Explain. ,"Law of limiting Factor: (i) It was proposed by F.F. Blackmann (1905). (ii) It states that ""if a chemical process is affected by more than one factor, then its rate will be determined by the factor which is nearest to its minimal value; it is the factor that directly atfects process as its quantity is changed’’. (iii) The rate of photosynthesis is affected mainly by the concentration of CO2 light intensity and the temperature. (iv) As the light intensity is increased, the rate of photosynthesis increases proportionately until some other factor like CO2 or temperature may become limiting. (v) Similarly, if the concentration of CO2 is increased, the rate of photosynthesis increases until light may become a limiting factor"
(i) Which pathway prevents photorespiration in plants? Explain it. (ii) What is the role of RuBisCo?   ,"(i) C, pathway or Hatch-Slack pathway prevents photorespiration in plants as these plants are adapted to dry tropical regions 𝐸. 𝑔. of C4 plants are sugarcane, maize, sorghum, pearl millet etc. in these plants, the vascular bundles are surrounded by large sized bundle sheath cells which are arranged is a wreath-like manner (Kranz - wreath). The anatomy of such leaves are called as Kranz Anatomy. (ii) RuBisCo catalyses the carboxylation of RuBP to form an unstable 6C compound which breaks up into two 3C compound 𝑖. 𝑒. PGA Here the enzyme RuBisCo acts an carboxylase. At high temperature RuBP acts as oxygenase to form 4C compound OAA.3  "
Describe action spectrum. What does it show?,Action Spectrum: The curve depicting the relative rates of photosynthesis at different wavelengths of light is called action spectrum. It shows that maximum photosynthesis occurs in blue-violet part of the light.
What is absorption spectrum ? How itis studied?,The curve showing the amount of differet wavelengths of light absorbed by a substance is called absorption spectrum. It is studied help of spectrophotometer.
Describe the types of carotenoids found in plastids,"There are two types of carotenoids: (i) Carotenes : They are hydrocarbons with a general formula of C40 H56 . The most common carotence is 𝛽-carotene which is converted to vitamin A by animals and human beings. (ii) Xanthophylls : They are oxygen containing derivative of carotenes e.g., C40 H56 .O (cryptoxanthin), C40 H56 O2, (lutein, zeaxanthin)."
"Two potted plants were kept in an oxygen free environment in transparent containers Plant A was exposed to green light and plant B to sunlight. Which one of the two, is likely tosurvive longer and why?","Plant A will show more photosynthesis.Chlorophyll absorbs maximum light in the blue region of the spectrum, 𝑖. 𝑒., 400-450 nm and hence photosynthetic rate will also be high. Plant B will show negligible amount of photo synthesis or no photosynthesis as chlorophyll does not absorb any light in the green region , 𝑖. 𝑒., 500-550 nm but reflects light."
What is the advantage of having more than one pigment molecule in a photocentre ? ,"(i) Light reaction depends upon the amount of solar energy trapped by the pigment molecule. (ii) Energy trapped by a single pigment molecule is not enough to start the initial reactions which may occur in light. (iii) A number of pigment molecules capture light over a large surface area, and later on pass it on to photocentre. (iv) The presence of a number of pigment molecules would provide protection to the chlorophyll molecule against photo-oxidation. "
"""There exists a clear division of labour with in the chloroplast"". Comment.","There is a clear division of labour within the chloroplast. The membrane system is responsible for the light reaction (trapping light energy and synthesis of ATP and NADPH) while dark reaction 𝑖. 𝑒., enzymatic reactions for the reduction of carbon dioxide into sugarsusing ATP and NADPH takes place in the stroma."
Expand the term RaBisCO. How does it act as carboxylase and oxygenase respectively ? ,"RuBlisCO-Ribulose bisphosphate carboxylase oxygenase RuBisCo brings about carboxylation during Calvin cycle in photosynthesis. Under high concentration of oxygen and increase in temperature, RuBisCo act as oxygenase and carry out photorespiration."
What are the two main steps of photosynthesis ?,Photosynthesis consists of two steps: (i) In photochemical phase or light reaction solar energy is trapped by chlorophyll and stored in the form of chemical energy of ATP and as reducing power in NADP H2 . Oxygen is involved in the light reaction by splitting of water (photolysis of water). (ii) Biosynthetic phase or dark reaction in which the reducing capacity of NADPH and the energy of ATP are utilized in the conversion of carbon dioxide to carbohydrates.
What are cardinal points ? How does they affect the physiological process ?,"A factor influencing a physiological process has three principle values called cardinal points, minimum, optimum and maximum. (i) The minimum of a factor is that valiue below which the physiological process cannot continue. (ii) Optimum value is that point where the physiological process can continue indefinitely at its highest velocity. (iii) Maximum value is that beyond which the process comes to stop."
What do you understand by Emerson effect ? How it was observed ?,"""The fall in photosynthetic yield beyond red region of the spectrum is called Emerson's first effect or red drop."" Emerson et, al: (1957) exposed unicellular alga 𝐶ℎ𝑙𝑜𝑟𝑒𝑙𝑙𝑎 to monochromatic light and measured the photosynthetic yield in terms of quantum yield. They observed that the quantum yield of photosynthesis decreased very sharply towards fat red region of the spectrum."
Name the enzyme that catalyses carboxylation as well as oxygenation reaction. In which cell organelle is this enzyme found and in what way is that organelle different in the mesophyll and bundle sheath cells ?,RubisCO enzyme catalyses carboxylation and oxygenation reactions. It is found in the chloroplast (cell organelle). Chloroplasts in mesophyll oells are granal but chloruplast of bundle sheath cells are agranal. Granal chloroplasts have thylakoids stacked to form grana  (as in C3 plants). Agranal chloroplasts are without grana but thylakoids are found as stroma lamellae.  
"Complete the blank spaces in the table given below : Minerals (i) Zinc  Absorbed in the form of ions ……………………….  Functions Needed for synthesis of auxins.  (ii) …………  ……………………….  Is central atom in chlorophyll molecule.  (iii) Nitrogen  ……………………….  Major constituent of proteins, vitamins, enzymes & nucleic acids. ","Solution culture : It is a method in which plants are grown in solutions. (i) In this method a set of waterproof earthern vessels or troughs are taken. These are filled with nutrient solution. (ii) In one vessel, normal nutrient solution is taken while in other, the same nutrient solution minus one of the elements (whose effect you want to study is taken). (iii) In these seedlings of same size, species are now grown. The growth, appearance and symptoms displayed by the seedlings are then noted."
What is hydroponics ? Give an application of this technique.,Hydroponics is the technique of growing plants with their roots are immersed in the nutrient solution without soil. (i) It is useful in areas having infertile and dry soils. (ii) It is useful to cultivate plants in the areas deficient in one or more nutrient.
In what form do plants absorb phosphorus from the soil ? Name one cell organelle and one organic molecule that require phosphorus in the cell. List any two phosphorus deficiency symptoms in leaves.,"(i) Plants absorb phosphorus from the soil in the form of phosphate ions (either as H2PO-4 4 or as H2PO 2 ). (ii) Phosphorus is a constituent of cell membrane.  (iii) It is a constituent of nucleic acids, proteins and the nucleotides. (iv) Two phosphorus deficiency symptoms are : (a) Delay in seed germination. (b) Purple spots on the leaves of the plants."
Give the classification of mineral needed by plants on the basis of their diverse function.,"Essential elements are grouped into the following categories on the basis of their functions : (i) Structural Elements : Carbon (C), hydrogen (H), oxygen (O) and nitrogen (N), sulphur (S), phosphorus (P) and magnesium (Mg). (ii) Bio-catalytical Elements : They form part of biocatalysts e.g., iron (Fe), copper (Cu), manganese (Mn) and cobalt (Co). (iii) Indispensable Elements : They are potassium, calcium, boron and molybdenum. (iv) Stimulating Elements : Sodium, arsenic, titanium, nickel, bromine, rubidium, chlorine, cobalt and iodine are examples of these."
"Write one function of sulphur, potassium and iron?   ","Functions of sulphur, potassium and iron are: (i) Sulphur : Chlorophyll formation and nodule formation in legumes. (ii) Potassium : It plays important role in energy transfer and cell division. (iii) Iron : It is involved in development of chloroplast, chlorophyll and other pigments."
The ammonia that is absorbed by the plants is used to synthesize various amino acids. Explain the main two ways by which this is done. ,"At physiological pH, the ammonia is protonated to form NH4+ (ammonium) ion while most of the plants can assimilate nitrate as well as ammonium ions, the latter is quite toxic to plants and hence cannot accumulate in them. There are two main ways by which this can take place : (i) Reductive amination : In these processes, ammonia reacts with α-ketoglutaric acid and The two most important amides - asparagine and glutamine - found in plants are a structural part of proteins. They are formed from two amino acids, namely aspartic acid and glutamic acid, respectively, by addition of another amino group to each. The hydroxyl part of the acid is replaced by another NH 2-radicle."
What is non-symbiotic N2 fixation? Give examples of some microorganism. ,"When atmospheric nitrogen fixation takes place by free living bacteria or cyanobacteria without showing any mutual relationship with any other species is called non-symbiotic  nitrogen fixation. E.g. 𝐴𝑧𝑜𝑡𝑜𝑏𝑎𝑐𝑡𝑒𝑟, 𝐴𝑛𝑎𝑏𝑎𝑒𝑛𝑎, 𝑁𝑜𝑠𝑡𝑜𝑐."
"(i) Name the enzyme involved in nitrogen fixation by 𝑹𝒉𝒊𝒛𝒐𝒃𝒊𝒖𝒎. (ii) Name the pigment seen in root nodules of leguminous plants and explain its role in nitrogen fixation. (iii) Explain the two ways by which NH4+ is used to synthesise amino acids in plants.  forms glutamic acid as indicated in the equation given below: + 𝒂-ketoglutaric acid + NH + NAD 𝟒  (ii) Transamination: It involves the transfer of amino group from one amino acid to the keto group of a keto acid. Glutamic acid is the main amino acid from which the transfer of NH 2, the amino group takes place and other amino acids are formed through transamination. The enzyme transaminase catalyses all such reactions. For example, ",(i) Nitrogenase (ii) Leghaemoglobin : Leghaemoglobin is pinkish pigment found around bacteroides of 𝑅ℎ𝑖𝑧𝑜𝑏𝑖𝑢𝑚 inside the cells of legume roots that protects the nitrogenase from oxygen. Leghaemoglobin absorbs oxygen and thus it creates anaerobic conditions inside the root nodule. The enzyme nitrogenase is functional only under anaerobic conditions. (iii) Ammonium ion is converted into amino acids by two methods : Reductive amination and Transamination.
What is nitrification Name two nitrifying bacteria of soil.,Nitrification refers to the phenomenon of conversion of ammonia into NO 2- (nitrite) and then into NO 3- (nitrates). Two nitrifying bacteria are : (i) 𝑁𝑖𝑡𝑟𝑜𝑠𝑜𝑚𝑜𝑟𝑎𝑠: It converts ammonía (NH 3) into nitrites (NO 2-). 2NH3 + 3O2 → 2H+ 2H2O + 2NO2(ii) 𝑁𝑖𝑡𝑟𝑜𝑏𝑢𝑐𝑡𝑒𝑟 : It converts nitrites into nitrates. 2NO2- + O2 → 2NO3 
What do you understand by reduction of nitrite?,"(i) Reduction of nitrite to ammonia is carried out by an enzyme called nitrite reductase. (ii) This enzyme does not contain molybdenum but requires copper and iron as activators. It requires a reducing power, which is NADPH. (iii) The process of reduction also requires ferredoxin which occurs in the higher plants mostly in the leaves and hence this step is carried out in the leaves."
"In the root nodules of leguminous plants, what is the role of nitrogenase and leghaemoglobin?",(i) The enzyme nitrogenase in root nodules of legume plants catalyses the conversion of atmospheric N2 to ammonia (NH 3). N2 + 8e- + 8H+ + 16ATP → 2NH3 + H2 + 16ADP + 16Pi (Nitrogen)  (Ammonia)  (ii) Leghaemoglobin is an oxygen scavenger. It protects nitrogenase from oxygen.
"Differentiate between: (i) Chlorosis and Necrosis, (ii) Mottling and Interveinal chlorosis, (iii) Haemoglobin and Leghaemoglobin.","(i) S. No. (i)  Chlorosis The yellowing of leaves due to reduction of chlorophyll content in a green part is known as chlorosis.  Necrosis The death of a cell or a group of cells in a living plant is known as necrosis.  (ii)  It is caused due to the deficiency of Magnesium, Sulphur, Iron, Manganese and Nitrogen.  It is caused due to deficiency of Ca, Mg, Cu and K.  (ii) S.No. (i)  Mottling It is the patchy appearance of green and non-green areas of a leaf.  Interveinal chlorosis The yellowing of leaf between the veins is called interveinal chlorosis.  (ii)  It is caused due to the deficiency of zinc and molybdenum.  It is caused due to the deficiency of iron and molybdenum.  (iii) S.No. (i)  Haemoglobin It is found in animals.  Leghaemoglobin It is found in root nodules of leguminous plants.  (ii)  It is bright red in colour.  It is reddish pink in colour.  (iii)  It acts as an oxygen carrier.  It acts as an oxygen scavenger.  (iv)  It transports oxygen in the bodies of animals.  It protects the enzyme nitrogenase. "
Describe the process of progressive reduction of one molecule of nitrogen during fixation in leguminous plants.,"Process of progressive reduction of one molecule of nitrogen during fixation in leguminous plants: (i) The nodules are the sites of nitrogen fixation in leguminous plants. Nodules contain leghaemoglobin (Lb) and the enzymenitrogenase. (ii) Leghaemoglobin is a pink colour pigment similar to haemoglobin of vertebrates and functions as an oxygen-scavenger and protects the nitrogenase from oxygen. (iii) During this process, a dinitrogen (N ≡ N) molecule is reduced by the addition of hydrogen atoms into two molecules of ammonia catalysed by the nitrogenase enzyme. (iv) It requires (a) a strong reducing agent, (b) energy in the form of ATP to transfer the hydrogen atom and (c) the enzyme systems. The reaction is as follows: N2 + 8e- + 8H+ + 16 АТР → 2NH3 + H2 + 16 ADP + 16 Pi"
"The toxicity symptoms of manganese are actually the combined deficiency symptoms of iron, magnesium and calcium. Explain.","The prominent symptom of manganese toxicity is the appearance of brown spots surrounded by chlorotic veins. This is due to reduction in uptake of iron and magnesium, inhibition of binding of magnesium to specific enzymes and inhibition of calcium translocation in shoot apex. Therefore, excess of manganese causes deficiency of iron, magnesium and calcium. Thus the toxicity symptoms of Mn are actually the combined deficiency symptoms of Fe, Mg and Ca."
Describe two important functions of each of the element P Fe and Zn in green plants. Mention deficiency symptoms of any two of these elements.,"Phosphorus (P) : It forms the constituent of cell membrane protein, nucleic acids, ATP, NADP and energy rich compounds. Deficiency symptoms : It causes poor growth, leaves become dull green and chlorosis occurs. Iron (Fe): It helps in the synthesis cytochrome and ferredoxin. It activates enzyme catalase. Deficiency symptoms : It results in chlorosis. Zine (Zn) : It activates enzyme synthesis. It is a constituent of carbonic anhydrase. This is a also cnstituent of dehydrogenase. Deficiency symptoms : Leaves are not properly formed.  "
What is oxidative decarboxylation? What is its significance for Kreb's cycle? ,Oxidative decarboxylation: Pyruvic acid in molecules enter in the mitochondria where each of them is converted into two carbon atoms-acetic acid. One carbon is released as CO 2. The removal of carbon dioxide from pyruvic acid is called decarboxylation. Oxidative decarboxylation plays very significant role in Kreb's cycle. This step is called link reaction or transition reaction or gateway step as it links glycolysis with Krebs cycle.
"How many ATP are produced during cellular respiration during- Glycolysis, Oxidative decarboxylation and Kreb's cycle? What is the net production of ATP? Define Respiratory Quotient. ","Complete aerobic breakdown of one molecule of hexose result in the release of ATP molecule. (i) Glycolysis: Two molecules of NADPH are released during glycolysis. The glycolysis also yields 4 ATP molecules out of which 2 ATP molecules are consumed. Thus the glycolysis contributes a total of 2 ATP molecule. (ii) 2 molecules of NADH produced in glycolysis also 6 ATR so the net gain of ATP is 6 ATP. (iii) Oxidative decarboxylation: Two molecules of NADH are released during the oxidative decarboxylation and synthesis of acetyl Co A from pyruvic acid. Thus number of ATP molecules will be 2 x 3 = 6. (iv) Kreb's cycle: Kreb's cycle releases 6 molecules of NADH and 2 molecules of FADH 2. The Kreb cycle also releases 2 ATP molecules, thus total number of ATP molecules produced during Kreb's cycle are 2 + 2 × 2 + 6 × 3 = 24 molecules. (v) Respiratory Quotient: Respiratory quotient is the ratio of the volume of carbon dioxide produced to the volume of oxygen consumed in respiration over a period of time. Its value can be one, zero, more than one and less than one."
Explain the process of ATP formation during aerobic respiration (in mitochondria) ,The synthesis of ATP from ADP and inorganic phosphate using energy from proton gradient is called oxidative phosphorylation. This takes place in elementary particles present on the inner membrane of cristae of mitochondria. This process in mitochondria is catalyse by ATP synthetase. This complex has two major components-F0 and F1. F0 acts as channel for proton and F1 acts as on ATP synthetase.
"Explain the role of oxygen, F 0 – F1 particles and NADH in oxidative phosphorylation.","Role of oxygen: Oxygen drives the whole process by removing the hydrogen from the system. It acts as the final acceptor of hydrogen.  (i) Role of F 0 - F1 particles: The F headpiece is a peripheral membrane protein complex and contains the site for synthesis of ATP from ADP and inorganic phosphate. (ii) F0 is an integral membrane protein complex that forms the channel through which proteins cross the inner membrane. (iii) Role of NADH: When NADH is oxidised to NAD in the electron transport system, the energy released by the proton is used to phosphorylate ADP into ATP."
(i) What term is given to the process in yeast where incomplete oxidation of glucose takes place under anaerobic condition? (ii) In which cycle does the complete oxidation of pyruvate takes place. (iii) Explain why the synthesis of ATP through ETS is called oxidative phosphorylation? ,(i) Fermentation (ii) Kreb's cycle (iii) During oxidation a considerable amount of energy is released in graded sequence. The energy so released is utilized by F 1 particle for the synthesis of ATP molecule from ADP. The synthesis of ATP during oxidation of coenzymes is called oxidative phosphorylation. The F1 particles contain 3 coupling factors and ATPase enzyme for the synthesis of ATP. Oxidation of one molecule of reduced coenzyme (NADH 2) results in the formation of 3 ATP molecules while oxidation of FADH2 leads to the synthesis of 2 ATP molecules.
List the three reasons as to why plants can get along without respiratory organs.,"Pyruvic acid generated in the cytosol, is transported to mitochondria, and before it enters Kreb's cycle, operative in mitochondria, one of the three carbon atoms of pyruvic acid is oxidised to carbon dioxide in a reaction called oxidative decarboxylation. (i) Pyruvate is first decarboxylated and then oxidised by the enzyme pyruvate dehydrogenase.  (ii) The remaining 2-carbon acetate unit is readily accepted by a sulphur containing compound, Coenzyme A to form acetyl coenzyme A. "
Name the end products of aerobic and anaerobic glycolysis. List two ways by which molecules of ATP are produced in glycolysis during aerobic respiration in a cell.,End product of glycolysis which is common to both aerobic and anaerobic modes of respiration is pyruvic acid. Molecules of ATP are produced in two ways in glycolysis by: (i) Direct transfer of phosphate from biphosphoglycerate to ADP. (ii) During formation of phosphoenol pyruvate. The phosphate radical picks up energy which helps in the production of ATP. +.
