questions,answers
Explain the sense of taste (gustation).,"Sense of taste (gustation): The sense of taste and smell work closely together. If we cannot smell something we cannot taste it either. One reason why we cannot taste (or smell) food well with a common cold is that with the nasal passages inflamed and coated with thick mucus layer the smell receptors are practically nonfunctional. The receptor cells for taste are located in taste buds. Humans have about 10,000 taste buds. The majority of taste buds are located in pockets around the papillae (peg-like projections of the mucous membrane) on the surface and sides of the tongue, but there are some on the surface of the pharynx and the larynx. Each taste bud contains about 40 specialized receptor cells or gustatory cells, many more supporting cells and some basal cells that replace the worn out cells of the taste buds. Unlike the receptors for smell, that are modified sensory neurons, the receptor cells for taste are not neurons, but rather specialized cells with slender microvilli on their outer ends. The  microvilli protrude into the surrounding fluids through a narrow opening called the taste pore. Dissolved chemicals contacting the microvilli bind to specific receptor present on the microvilli, thereby depolarizing the cell. The dendrites of the associated sensory neurons coil intimately around the receptor cells and synapse with them so that, when a receptor cell is stimulated and depolarized, it releases neurotransmitter which leads to the generation of an action potential in the associated sensory neuron. Each dendrite receives signals from several receptor cells within the taste bud. Nerve fibers emerging from the taste buds pass to the brain stem. From here the nerve impulse is relayed to the taste centre in the cerebral cortex of the brain that perceives the taste sensation. Normally our taste sensations are complicated mixture of qualities. In humans, there are f our basic taste senses: sweet, sour, salt, and bitter. The receptors for these four basic tastes have their areas of greatest concentration on different parts of the tongue: sweet and salty on the front bitter on the back, and sour on the sides. A few substances stimulate only one of the four types of receptors, but most stimulate two, three, or all four types to varying degrees. The sensation and flavour of the food we experience are thus produced by a combination of these four basic sensations, modified by accompanying sensations of smell, texture and temperature.  "
Define essential elements. Give the criteria for knowing the essentiality of an element. Give some essential elements. ,"Biological nitrogen fixation is the process in which certain living organisms convert the free nitrogen into those compounds which can be used by plants. (i) The organisms may be free-living bacteria (e.g., 𝐴𝑧𝑜𝑡𝑜𝑏𝑎𝑐𝑡𝑒𝑟), symbiotic bacteria like 𝑅ℎ𝑖𝑧𝑜𝑏𝑖𝑢𝑚 or Cyanobacteria. (ii) The enzyme involved in the process is nitrogenase, which is a Mo-Fe protein. (iii) During this process, the atmospheric nitrogen is reduced by the addition of hydrogen. (iv) The three bonds between the two nitrogen atoms (N ≡ N) are broken and hydrogen is progressively added to form ammonia. (v) This fixation requires three components: (a) ATP, to supply energy. (b) A strong reducing agent, to transfer hydrogen atoms. (c) The enzyme system (nitrogenase) (vi) The overall reaction is as follows : N2 + 8e- + 8H+ + 16 ATP-→ 2NH3 + H2 + 16 ADP +16 Pi  Q.  9. Distinguish between the following: Micronutrients and Macronutrients. Ans S. No. (i) (ii)  (iii)  Micronutrients Micronutrients form minor portion of dry weight of a plant. They are required in minute quantities i.e., less than 10 m mole/kg of dry matter Most of them act as activators for enzymes, e.g., Manganese, Zinc, Boron etc.  (iv) These are called trace elements. (Any three)  Macronutrients Macronutrients form major portion of dry weight of a plant. They are required in relatively large quantities i.e., in excess of 10 mmole kg-1 of dry matter They enter into the structure of macromolecules of the cell, e.g., Carbon, Hydrogen and Nitrogen etc. These are called major elements.  "
How can you distinguish hypothyroidism and hyperthyroidism? (KVS Silchar 2017),"(i) Hyperthyroidism is increased levels of thyroid hormones whereas hypothyroidism is decreased levels of thyroid hormones. (ii) Hyperthyroidism can lead to Grave's disease whereas hypothyroidism does not produce these diseases. (iii) There is faster metabolism in hyperthyroidism while there is a slow metabolism in hypothyroidism. (iv) Hypothyroidism is treated by supplements of thyroid hormones and hyperthyroidism is treated by anti-thyroid drugs. (v) Hypothyroidism shows decreased levels of T3 and T4 and increased levels of TSH whereas in hyperthyroidism, there is an increased levels of T3 and T4 and a decreased level of TSH."
Suggest five measures that can be proposed at global level for the prevention and control of diabetes and its complications. (KVS Agra 2017),"(i) Follow a meal plan that is planned for you with your healthcare team: Look for recipes that are low in saturated fats, trans fats, cholesterol, salt (sodium), and added sugars. Include in your diet fruits and vegetables, fish, lean meats, chicken or turkey without the skin, dried peas or beans, and low-fat or non fat milk and cheese. (ii) Limit your portion sizes (use the plate method): Make half your plate vegetables and fruit, one quarter of the plate a lean protein food, and one quarter of the plate a whole grain food. (iii) Exercise safely every day: Talk to your healthcare provider before staring any exercise program, and take small steps until you can build up to at least 30 minutes most days of the week. A brisk walk is excellent exercise., (iv) Do not smoke cigarettes or use any tobacco products: As they can make diabetic complications worse. (v) Take your medicines the way your healthcare provider asks you to. (vi) Have our eyes checked regularly : People with diabetes should see an eye care specialist, an ophthalmologist, at least once a year to check for damage to their retinas. (Any five)"
What are the properties of hormones ? And how are they different from enzymes ?,The properties of hormones are : (i) They are synthesized and secreted by living glandular cells within the body.  (ii) They are transported by blood stream to serve as chemical messengers which act on target cells. (iii) They do not provide energy but they do have effects on growth differentiation and metabolic activities of their target cells. (iv) They are effective in low concentration. Their excess or deficiency leads to disorders. (v) They may accelerate or inhibit physiological process. (Any five) Differences between Hormone and Enzyme: S. No. (i)  (ii) (iii) (iv)  (v)  Hormone They are produced at one site and are passed through blood to another site for action. They have low molecular weight. They may accelerate or retard the specific reactions. They are effective in low concentration.  Hormone controlled reactions are irreversible.  Enzymes They may act at site where they are produced or carried to another site for action. They have high molecular weight. They speed up the reactions. They are effective in low concentration and can increase the reaction with an increase in the concentration. Enzyme controlled reactions are reversible. 
Explain the structure of pancreas and also mention the roles of the hormone secreted by it. ,"Structure of Pancreas : The pancreas lies inferior to the stomach in the first C-shaped bend of the duodenum. It acts both an exocrine and endocrine gland and thus is a composite gland. The tissue of the pancreas has in addition to the acinar cells, groups of cells called islets of Langerhans, which produce endocrine secretions. Four kinds of cells that have been identified in the islets : (a) Alpha cells produce glucagon, (a) Beta cells produce insulin, (c) Delta cells produce somatostatin, (d) PP cells produce pancreatic polypeptide. Hormone of Pancreas and their Roles : (i) Glucagon : It stimulates the liver to convert stored glycogen into glucose. It is controlled by feedback in accordance with the glucose in the blood. (ii) Insulin : It is antagonistic to glucagon. Insulin decreases the level of glucose in the blood. It acts by increasing the rate at which glucose is transported out of the blood and into cells and by stimulating muscles cells to take up sugar from the blood and convert it to glycogen. (iii) Somatostatin : It suppresses the release of other hormones from the pancreas. It also appears to suppress the release of hormone from the digestive tract. (iv) Pancreatic polypeptide : It appears that pancreatic polypeptide inhibits the release of digestive secretion of the pancreas. "
"Name the hormones that regulate each of the following and mention the source of it: (i) Uterine contraction, (ii) Ovulation, (iii) Rise in blood sugar, (iv) Fall in calcium ion level in blood, (v) Urinary elimination of water.",(i) Uterine contraction : Oxytocin is secreted by posterior pituitary (Neurohypophysis). It regulates uterine contraction of smooth muscles during child birth. (ii) Ovulation : Luetinizing Hormone (LH) secreted by anterior pituitary (adenolypophysis) regulates the ovulation. (iii) Rise in blood sugar : Insulin secreted by Islets of Langerhans regulate rise in blood sugar. (iv) Fall in calcium ion level in blood : Parathormone secreted by parathyroid gland regulate rise in blood sugar. (v) Urinary elimination of water : ADH secreted by posterior pituitary (neurohypophysis) is called vasopressin. It decreases the volume of water by increasing reabsorption from urine.
Illustrate the summary of the hormones secreted by hypothalamus. (Any five),The neurosecretory cells (neurons) of hypothalamus secrete hormones called neurohormones (releasing factors) which are summarised below. (i) Adrenocorticotropic releasing hormone (ACTRH) : It stimulates the anterior lobe of the pituitary gland to secrete adrenocorticotropic hormone (ACTH). (ii) Thyrotropin releasing hormone (TRH): It stimulates the anterior lobe of the pituitary gland to secrete thyroid stimulating hormone (TSH) or thyrotropin. (iii) Somatotropin Releasing hormone (SRH) : It stimulates the anterior lobe of the pituitary gland to release growth hormone (GH) or somatotropin. (iv) Growth inhibiting hormone (GIH): This hormone is also called somatostatin (SS). It inhibits the secretion of growth hormone from the anterior lobe of the pituitary gland. (v) Gonadotropin releasing hormone (GnRH) : It stimulates the anterior lobe of the pituitary gland to secrete two gonadotropic hormones : follicle stimulating hormone (FSH) and luteinizing hormone (LH). (Any five) 
"Differentiate between vitamin, hormone and enzyme.","Differences between vitamin, hormone and enzyme: S. No. (i) (ii) (iii) (iv)  (v) (vi)  Vitamin It is carried in the food. It is used up during the process. It is obtained from food. It may be organic acid, amide, amine, ester, alcohol or steroid. It act as coenzyme. Its deficiency causes deficiency diseases.  Hormone It is carried by the food. It is consumed during the metabolic process. It is produced by an endocrine gland. It is a glycoprotein, steroid or polypeptide.  Enzyme It is not carried in the food. It remains unchanged after the reaction. It is produced by exocrine gland. It is always proteinaceous in nature.  It act as a stimulating substance. Its excess as well deficiency causes many hormonal disorders and diseases.  It act as a biocatalyst. It is required in small amount. "
Give a brief account of the hormones secreted by adrenal cortex.,"Adrenal cortex secretes cortical steroids that are grouped into three catagories: mineralocorticoids, glucocorticoids and gonadocorticoids. (i) Mineralocorticoids : (a) These hormones are secreted by the cells of zona glomerulosa or adrenal cortex. (b) Aldosterone (salt-retaining hormone) is the principal mineralocorticoid in humans. Its main function is to regulate the balance of water and electrolytes in our body. Aldosterone acts mainly at the renal tubules and stimulates the reabsorption ion of Na + and water and excretion of K + and phosphate ions. (ii) Glucocorticoids : (a) They effect carbohydrate metabolism, however, they also affect the metabolism of proteins and fats. Glucocorticoids stimulate gluconeogenesis, lipolysis and proteolysis and inhibit cellular uptake and utilisation of amino acids. (iii) Gonadocorticoids : (a) They are also called sex hormones of adrenal glands. (b) These male sex hormones are called androgens which are important in the development of a male foetus. (c) A male foetus develops normal male characteristics only if the foetal gonads and adrenal glands produced sufficient quantities of androgens (d) Androgens stimulate the development of male secondary sexual characters like distribution of body hair. (f) Female sex hormones secreted by the adrenal cortex are oestrogens which maintain the development of female secondary sexual characters."
What are the hormones produced by anterior pituitary ? What function does each serve ?,"The principal hormone produced by anterior lobe of pituitary are following : (i) Follicle Stimulating Hormone (FSH) : It stimulates the testis in man to produce sperms i.e., spermatogenesis and ovaries in female to produce ova (oogenesis). It also stimulates ovaries to secrete female sex hormone called estrogens.  (ii) Luteinizing Hormone (LH): It stimulates testis to secrete male sex hormone named androgens and testosterone. It also stimulates ovaries to secrete the female sex hormone called progesterone. In females together with FSH it triggers ovulation, stimulates conversion of ovarian follicles into corpus luteum which secretes oestrogen and progesterone. (iii) Prolactin Hormone (PLH) or Luteotropic Hormone (LTH) : It stimulates milk production and secretion, reproduction, osmoregulation, growth and metabolism. (iv) Thyroid stimulating hormone : It stimulates the growth of thyroid gland and the secretions of thyroid hormones. (v) Adrenocorticotropic Hormone: It stimulates the adrenal cortex to grow and secrete glucocorticoids, mineralocorticoids and gonadocorticoids. (vi) Growth Hormone (GH) : It stimulates growth of a body by stimulating retention of proteins and calcium in the body, synthesis and deposition of proteins in tissues, growth and elongation in long bones and proportionate growth of muscles and visceral organs. (vii) Melanocyte Stimulating Hormone (MSH) : It appears to be functional only in cold blooded animals such as fishes, amphibians and reptiles. It makes the skin darker or lighter so that animals can protect themselves from the attack of enemies."
Write any five reasons by which a person can become type 2 diabetes patients. (KVS Silchar 2017),"Following are the five reasons : (i) Insulin resistance is the most common cause of type 2 diabetes. (ii) It can be hereditary. (iii) Lifestyle choices that affect the development of type 2 diabetes include : (a) Lack of exercise : Physical activity has many benefits-one of them being that it can help you avoid type 2 diabetes, if you're susceptible. (b) Unhealthy meal planning choices : A meal plan filled with high-fat foods and lacking in fibre increases the likelihood of type 2 diabetes. (c) Overweight/Obesity : Lack of exercise and unhealthy meal planning choices can lead to obesity, or make it worse. Being overweight makes it more likely that you'll become insulin resistant and can also lead to many other healthy conditions."
Explain the following : (i) Insulin lowers the blood sugar level. (ii) Hypothalamus and pituitary function as an integrated and co-ordinated system. (iii) Body growth is generally accelerated at puberty in the male.,"(i) Insulin hormone is secreted by pancreatic islets. Insulin increases the utilization of glucose in tissues and facilitates the storage of glucose as glycogen in muscles and liver. By these actions insulin lowers the blood sugar level.  (ii) It is fact that Hypothalamus and Pituitary function as an integrated coordinated system. In hypothalamus, the hormones are synthesized in the neurosecretory cells body and then transported along the axon to its tip where the hormones are stored in droplets. Hypothalamic neuro-secreting cells secrete several hormones called neurohormones into this blood. These reach the anterior pituitary through the portal blood and control the secretion of hormones by the cells of that gland. For example : Thyrotropin releasing hormone, corticotropin releasing hormone and gonadotropin releasing hormone of hypothalamus stimulates the anterior pituitary to secrete the hormones called thyrotropin, corticotropin and gonadotropins respectively. On the other hand the hormone somatostatin of the hypothalamus inhibits the secretion of growth hormone (GH) from the anterior pituitary. (iii) Sex hormones are secreted near the age of puberty or sexual maturity. Testosterone stimulates the development of the external male sex characters such as beards, moustaches, and low pitch male voice in man. Thus, testosterone promotes the growth of many body tissues including bones and muscles. Androgens are such substances which stimulate the development of male sex characters.  "
Describe the urinary system of humans with the help of well labelled diagram.,"Human urinary system comprises a pair of kidneys, a pair of ureters, a urinary bladder and a urethra. (i) Kidneys: (a) There is pair of kidneys which are dark-red, bean shaped, each with a notch, the hilum on its inner side. (b) Blood vessels, lymph vessels, nerves and ureter enter or leave the kidney through the hilum. (c) They are situated in the anterior part of the abdominal cavity one on either side of the median line. (d) Last two pair of ribs (floating ribs) protect the kidneys. (e) The concave side of each kidney faces inwards and convex side outwards. (f) The right kidney is slightly lower than the left and the left kidney is little nearer to the middle plane than the right. (g) The kidney is metanephric. (ii) Ureters: (a) The ureter of each kidney leaves from the renal pelvis in the hilum region. (b) They are narrow, tubular structures, and open into the urinary bladder. (c) They carry urine from the kidneys to the urinary bladder. (iii) Urinary bladder: (a) It lies in the pelvic cavity and is pear shaped, muscular, sac-like structure. (b) The muscular layer of the urinary bladder is well developed. The latter consists of three layers of smooth muscle-inner and outer layer of longitudinal fibres and middle layer of circular fibres. (c) Both the sympathetic and parasympathetic nervous systems innervate the urinary bladder. (d) The urinary bladder stores urine temporarily. (iv) Urethra: (a) It is a canal like structure which extends from the neck of the bladder and leads to exterior. (b) It opens by urethral orifice infront of vaginal aperture (genital aperture). (c) In male, urethra is much longer which opens out at the tip of the penis by urinogenital aperture. (d) Thus the urethra of male carries both urine and semen. "
"Difference between Ammonotelism, Ureotelism and Uricotelism.","S. Ammonotelism No. (i) Excretory waste is ammonia (NH3). (ii) It is characteristic of aquatic animals such as protozoans, sponges, coelenterates, crustaceans, bony fishes and echinoderms etc. (iii)  Excess of water is required to eliminate ammonia. It is highly toxic.  (iv)  Water loss is about 300-500 ml to remove one gram of ammonia.  (v)  Ammonia is formed in liver cells by the deamination of the amino acids.  Ureotelism  Uricotelism  Excretory waste is urea (NH2-CO-NH2). It is characteristic of mammals, cartilaginous fishes (e.g., dogfish) and amphibians etc.  Excretory waste is uric acid. It is characteristic of terrestrial reptiles and insects. All the birds are uricotelic.  Less water is needed, urea is less toxic than ammonia. It can be retained for some time in body without any harmful effect. Water loss is about 50 ml to eliminate one gram of urea.  Much less water is needed. Uric acid is least toxic.  Urea is formed in liver by detoxification of ammonia.  Water loss is about 10 ml to excrete out one gram of uric acid. Uric acid is formed mainly from the purines in liver cells. In insects, uric acid is formed in malpighian tubules. "
"Describe briefly the regulation of kidney function by the following. (i) ADH, (ii) ANE (iii) Renin","Regulation of Kidney: (i) ADH: Antidiuretic hormone (ADH) is secreted by hypothalamus of the brain and released into the blood from the posterior lobe of the pituitary gland. The release of ADH is triggered when osmo-receptors in the hypothalamus detect an increase in the osmolarity of the blood above a set point of 300 osmo mL-1. In this situation the osmoreceptors cells also promote thirst. It increases the reabsorption of water in the DCT and collecting duct. (ii) ANF: Atrial natriuretic factor is another hormone which opposes the regulation by RAAS. The walls of the artery of the heart release ANF in response to an increase in blood volume and pressure. ANF inhibits release of renin from the JG cells and thereby inhibits NaCl reabsorption by the collecting duct and reduces aldosterone release from the adrenal gland. Thus ADH, RAAS and ANF regulate the function of the kidneys. As a result they control body fluid osmolarity, salt concentration, blood pressure and blood volume. (iii) Renin: The smooth muscle cells of both the afferent and efferent arterioles are swollen and contain dark granules. These cells are called juxtaglomerular cells. A fall in glomerular blood flow or glomerular blood pressure activate the JG cells to release renin. Renin converts angiotensinogen in blood into angiotensin II. The later increases blood pressure. Angiotensin  also stimulates the secretion of aldosterone by the adrenal cortex, thus infusing the reabsorption of sodium ions by the DCT and that of water through collecting ducts."
Explain the process of urine formation in human being. ,"Urine formation includes three processes: (i) Ultrafiltration, (ii) Selective reabsorption, (iii) Selective Secretion. (i) Ultrafiltration: It is filtration which occurs under high blood pressure. The afferent arteriole supplies blood to glomerulus and efferent arteriole collects blood from glomerulus. Therefore, the blood pressure in glomerulus becomes 75 mm of Hg. The smaller molecules of glucose, water, salts, ammonia etc. diffuse from glomerulus to Bowman's capsule and this process is called ultrafiltration. About 1.5-2.5% of water and solutes are removed from the blood plasma that flows through glomerulus. The quantity of glomerular filtrate formed each minutes in all nephrons of both kidneys is called the glomerular filtration rate. In a normal person, the glomerular filtration rate is about 125ml. per minute. (ii) Selective reabsorption: It is the process by which useful material are absorbed by the blood from glomerular filtrate. The tubular epithelial cells in different segments of nephron perform this either by active or passive mechanisms. Substances like glucose, amino acids, Na+, etc., in the filtrate are reabsorbed actively where as the nitrogenous wastes are absorbed by passive transport. In collecting tubules some water is absorbed. (iii) Selective secretion: The metabolic waste products like ammonia, hippuric acid, creatinine, H+ ions etc., present in the blood diffuses into DCT. This process is called selective secretion. It changes the complete composition of glomerular filtrate which is now called urine."
Q. 3.Human kidneys can produce urine nearly four times concentrated than the filtrate formed. Explain the mechanism of production of hypertonic urine.  Explain the counter current mechanism in Vasa Recta. Also mention its significance. (DDE 2017),Refer to NCERT Exemplar LAQ Q.1.  
Define growth. Explain the phases of growth.,"Growth is defined as 'a permanent or irreversible increase in dry weight, mass or volume of a cell, organ or organism’. Plant growth takes place in three steps or phases cell division (meristematic), cell elongation and cell maturation. (i) Cell division (Meristematic) phase: (i) It is also called formative phase. (ii) New cells are produced by mitotic divisions of the pre-existing cells. (iii) The meristematic cells have thin cellulose walls with abundant plasmodesmetal connections, dense protoplasm and conspicuous nuclei. (iv) In higher plants, cell division occurs in meristems or growing points. (v) As the formation of new cells requires intense biosynthetic activity, the rate of respiration in the cells of formation phase is very high. (ii) Cell enlargement phase: (i) This phase lies just behind the growing points and is mainly responsible for growth of plant parts. (ii) The newly formed cells, produced in formative phase ergo enlargement. (iii) The enlarging cell also develops a central vacuole. Rate of respiration is but less than that of the cells in the formative phase. (iv) Thus, this phase is characterised by cell enlargement, new cell wall deposition and increased vacuolation. (iii) Cell maturation phase: (i) This phase occurs just behind the phase of elongation. (ii) The enlarged cells develop into particular type of cells by undergoing structural and physiological differentiation. (iii) Hence, at this phase all the diverse tissue types observed in root or stem viz., epidermis, cortex, vascular tissues etc., and cell are differentiated."
What is growth rate? How will you measure the rate of growth ?,"(i) Growth rate refers to the expression of increased growth per unit time. (ii) It can be arithmetic or geometric increase. (iii) In arithmetic growth, following mitotic cell division only one daughter cell continues to divide while the other differentiates and mature. (iv) The simplest expression of arithmetic growth is exemplified by a root elongating at a constant rate. (v) On plotting length of the organ at different times a linear curve is obtained. It is expressed as: Lt = L 0 + rt  Here,  Lt = Length at time ‘t’ L0 = Length at time Zero’ r = growth rate per unit time.  (vi) In geometrical growth, the initial growth is slow (lag phase) and rapidly at an exponential rate (log or exponential phase). (vii) In this growth, both the progeny cells formed by mitotic cell division retain the ability to divide and continue to do so. (viii) However, with limited nutrient supply, the growth slows down (stationary phase). (ix) If we plot a parameter of growth against time, we get a typical S-shaped or sigmoid curve. (x) The exponential growth can be expressed as:  W 1 = W0 𝑒 𝑟𝑡 Here, W 1 = final size (Weight, height, number etc.) W 0 = initial size r = growth rate t = time of growth 𝑒 = base of natural logarithms."
Discuss the role of growth regulators in agriculture.,"Role of growth regulators in agriculture: (i) Parthenocarpy: The knowledge of the fact that application of auxins and gibberellins on unpollinated flowers results in the production of seedless fruits has been a great horticultural importance. It has been of great significance in such fruits where the number of seeds is very high and the seeds are of light food value (e.g., tomato, brinjal, guava, papaya, watermelon, orange) or the seeds are large in size (e.g., Litchi and Mango). (ii) Flower thinning: This problem refers to fall of unpollinated or unfertilized flowers from certain fruit trees e.g., in pineapple and litchi. This problem has been solved to a great extent by spraying the plants with 2, 4-D and Naphthalene Acetic Acid (NAA) both of which are synthetic auxins. (iii) Fruit ripening: Ethylene plays an important role in ripening of various fruits like oranges, lemons, grapes, banana etc. (iv) Root inducing or Root induction: NAA and Indole Butyric Acid (IBA) are very important in inducing roots on stem cuttings. Many plants are known which propagate by their stem cuttings such as Bougainvillea, roses, grapes, apples, coleus etc. (v) Seed germination: Seeds having long periods of dormancy can be made to germinate early by the application of auxins "
Mention elaborately the functions of Auxins.,"Functions of Auxins: (i) Cell enlargement: Auxins promote elongation and growth of stems and roots enlargement of many fruits by stimulating cell enlargement. The auxins cause cell enlargement by solubilization of carbohydrates, loosening of microfibrils synthesis of more wall materials, increased membrane permeability and respiration. (ii) Cell division in cambium: Auxin is responsible for initiation and promotion of cell division in cambium. The reactivation of cambium in the growing season is apparently triggered by IAA moving from the developing shoot buds. (iii) Cell division and tissue culture: In tissue culture auxins initiate and promote cell division, and result in the formation of callus. (iv) Root growth and root initiation: Auxins promote root growth only at extremely low concentration. At higher concentration, auxin is suitable for shoot elongation."
Give the natural and artificial overcoming of seed dormancy.,"Natural overcoming of seed dormancy: (i) Weakening of tough and impermeable seed coats by microbial action. (ii) Rupturing or weakening of seed coats by mechanical abrasions. (iii) Action of digestive enzymes present in alimentary canals of birds and other animals which happen to feed on their fruits. (iv) Leaching of inhibitors present in the seed coat. (v) Inactivation or oxidation of inhibitors by heat, cold and light. Artificial overcoming of seed dormancy: (i) Rupturing of seed coats or scarification by abrasion through machine threshing, filing, chipping, vigorous shaking, etc. (ii) Treatment with hot water or fat solvents for dissolution of surface inhibitors, waxes, etc. (iii) Treatment with concentrated sulphuric acid for a short period followed by thorough washing to remove all traces of the mineral acid. (iv) Stratification or subjecting the moist seeds in the presence of oxygen to periods of low or high temperature. (v) Counteracting the effect of growth inhibitors by soaking the seeds in potassium nitrate, ethylene chlorohydrin, thiourea, gibberellins, etc. Exposure to high concentration of oxygen has similar effect. "
What is seed dormancy? How many types of dormancy are there ?,"Seed dormancy or rest is the internal or innate inhibition of germination of otherwise normal or viable seed even when present under most favourable conditions required for its germination. Dormancy is of several types. The important ones are as follows: (i) Immature embryo: The embryo is not fully developed at the time of seed shedding. The period of seed dormancy corresponds to the period required by the embryo for its complete development. e.g. Ginkgo biloba. (ii) After ripening: After shedding, the seeds of barley, wheat require an interval of ripening before they attain the power of germination. This period is needed to produce the necessary growth hormones. (iii) Impermeability of seed coats: The seed coats are impermeable to water, gases or chemical e.g., Chenopodium, Apple, Xanthium respectively. (iv) Tough seed coats: The seed coats are hard and growth of provide mechanical resistance to the embryo."
What are the uses of Ethylene and Abscissic acid?,"Uses of Ethylene: (i) Ethylene is used for colour development and ripening of certain fleshy fruits. (ii) Application of ethephon in cucumber increases the number of female flowers and hen fruits (iii) The sprouting of storage organs such as rhizomes, corms, tubers can be enhanced by exposing them to ethylene. Uses of Abscissic acid: (i) ABA can be used as anti-transpirant. Application of minute quantity of ABA to leaves reduces transpiration to a great extent through partial closure of stomata. (ii) Abscissic acid can be used to promote rooting in many stem cuttings. (iii) The dormancy of buds, seeds and storage organs can be prolonged by the application of ABA."
Mention the examples which prove that phytohormones act synergistically or antagonistically.,"Phytochrome: (i) It is the pigment which is responsible for flowering. (ii) It makes the plant sensitive to light effect. (iii) It is known as light absorbing pigment and is responsible for photosensitiveness of plants. (iv) It participates in flowering. In long day plants, the light interruption of dark period does not prevent (v) If the light is by infra-red, the flowering gets promoted. (vi) Phytochrome occurs in two forms-one red absorbing (PR) and the other far red absorbing (P FR). (vii) Both the forms are photo-chemically interconvertible. (viii) The red absorbing form after absorbing the red light is converted into far red form. (ix) They absorbs the infra-red light and is converted back into red absorbing form of pigment.  (x) Flowering is considered a phytochrome mediated process. (xi) Photoperiodism controls flowering in plants. Short-day plants like Xanthium, Chrysanthemum require a relatively short day high period and a continuous dark period of about 14-16 hours for flowering. (xii) Dark period is more important to induce flowering than the light period. Flowering can be induced in short day plants by red light treatment followed by far red light treatment.  "
